A,B,result,weight1,weight2,weight3,weight4,backwardweight1,backwardweight2,backwardweight3,backwardweight4,Diff1,Diff2,Diff3,Diff4,SUM1,SUM2,SUM3,SUM4,Normalized_weight1,Normalized_weight2,Normalized_weight3,Normalized_weight4,Normalized_backward_weight1,Normalized_backward_weight2,Normalized_backward_weight3,Normalized_backward_weight4,Weight_greater_than_mean,Backward_weight_greater_than_mean
Kyoto Protocol,Aggregate data,0,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,2.29E-07,0,0,0,0,0,0
Kyoto Protocol,Bangladesh,0,0,39.39354839,14,269.0641822,0,44.84615385,0,268.4853229,0,5.452605459,14,0.578859298,0,84.23970223,14,537.5495051,0,0.000107777,6.05E-06,0.002293885,0,1.39E-05,0,0.007839659,0,0
Kyoto Protocol,Carbon sink,0,12,27.55,0,90.71535581,3737,18.45454545,0,132.8559322,3725,9.095454545,0,42.1405764,3749,46.00454545,0,223.571288,5.19E-06,2.92E-05,0,0.000427524,0.071419016,0.000352691,0,0.03401706,0,1
Kyoto Protocol,Caribbean,0,0,11.25,11,137.970297,0,12.16666667,40.72727273,291.9964912,0,0.916666667,29.72727273,154.0261942,0,23.41666667,51.72727273,429.9667883,0,7.94E-07,4.75E-06,0.001475797,0,5.38E-06,3.37E-05,0.012534497,0,0
Kyoto Protocol,Chile,0,0,34.46153846,64.95652174,124.5148936,0,28.04132231,0,140.4204019,0,6.420216147,64.95652174,15.90550824,0,62.50286078,64.95652174,264.9352955,0,7.12E-05,2.81E-05,0.001549455,0,1.46E-05,0,0.005111534,0,0
Kyoto Protocol,Costa Rica,0,0,31.69565217,0,441.5316957,0,21.83823529,0,177.8970252,0,9.85741688,0,263.6346705,0,53.53388747,0,619.4287209,0,2.57E-05,0,0.009835349,0,1.97E-05,0,0.012385672,0,0
Kyoto Protocol,Egypt,0,0,35.34722222,0,100.7362924,0,33.72592593,0,154.9518519,0,1.621296296,0,54.21555942,0,69.07314815,0,255.6881443,0,8.98E-05,0,0.001362019,0,1.09E-05,0,0.004814897,0,0
Kyoto Protocol,Group of 77,0,20,26.26315789,14,173.765286,0,13.5,18.9375,139.3646055,20,12.76315789,4.9375,34.40068045,20,39.76315789,32.9375,313.1298915,8.64E-06,8.81E-06,6.05E-06,0.003110065,0,0.000102125,1.05E-05,0.004523382,0,0
Kyoto Protocol,Liberia,0,0,14.25,0,123.739645,0,14.83333333,0,37.375,0,0.583333333,0,86.36464497,0,29.08333333,0,161.114645,0,1.01E-06,0,0.001107351,0,8.07E-06,0,0.000492549,0,0
Kyoto Protocol,Mozambique,0,0,14.86666667,15.75,143.9602314,0,13.44444444,12,128.3426459,0,1.422222222,3.75,15.61758553,0,28.31111111,27.75,272.3028772,0,3.94E-06,6.81E-06,0.003514255,0,1.48E-05,7.00E-07,0.004553912,0,0
Kyoto Protocol,Nauru,0,0,20.10344828,36.49056604,401.6339031,0,37.97222222,24.05263158,283.3707317,0,17.86877395,12.43793446,118.2631714,0,58.0756705,60.54319762,685.0046348,0,1.03E-05,1.58E-05,0.01990655,0,2.27E-05,1.24E-05,0.008703132,0,0
Kyoto Protocol,New Zealand,0,417,757.7751479,19.19230769,1066.242244,0,637.011236,0,336.3652482,417,120.763912,19.19230769,729.876996,417,1394.786384,19.19230769,1402.607492,0.00018018,0.002260454,8.29E-06,0.028512616,0,6.72E-05,0,0.008394825,1,0
Kyoto Protocol,São Tomé and Príncipe,0,0,0,0,257.8834808,0,0,0,426.7440147,0,0,0,168.8605339,0,0,0,684.6274956,0,0,0,0.003086184,0,0,0,0.018506259,0,0
Northern Hemisphere,Arctic,0,680,0,449.8717949,87.55434783,0,0,33.4,147.5892857,680,0,416.4717949,60.03493789,680,0,483.2717949,235.1436335,0.00024686,0,0.000163317,0.00221561,0,0,6.60E-05,0.001307372,1,0
Northern Hemisphere,Asia,0,5589,279.5483871,278.4202899,198.9271523,9823,610.5,132.3333333,168.168,4234,330.9516129,146.0869565,30.75915232,15412,890.0483871,410.7536232,367.0951523,0.002028969,0.002383672,0.000101075,0.008262258,0.004892875,0.000304092,0.000285306,0.001777276,1,1
Northern Hemisphere,Atlantic Ocean,0,3773,28.80769231,259.0324675,127.2941176,0,1296.875,693.2526316,167.039261,3773,1268.067308,434.220164,39.74514332,3773,1325.682692,952.2850991,294.3333786,0.001369708,0.00020602,9.40E-05,0.008928454,0,0.001875097,0.004081121,0.00448199,1,1
Northern Hemisphere,Axial tilt,0,3160,139.1707317,484.7931034,208.5839552,38,87.48684211,128.7866667,172.9722864,3122,51.6838896,356.0064368,35.61166885,3198,226.6575738,613.5797701,381.5562416,0.001147172,0.001569493,0.000175994,0.030752004,0.000419357,0.000965479,0.001714176,0.013291919,1,1
Northern Hemisphere,North America,0,28003,397.4333333,197.2569444,189.5952381,43164,125,193.6075949,345.8211921,15161,272.4333333,3.649349508,156.225954,71167,522.4333333,390.8645394,535.4164301,0.010165901,0.003279543,7.16E-05,0.010951521,0.020993398,6.08E-05,0.001162811,0.007939957,1,1
Northern Hemisphere,South America,0,1249,75.48148148,108.5052632,170.497561,17013,11.33333333,258.5714286,449.0255102,15764,64.14814815,150.0661654,278.5279492,18262,86.81481481,367.0766917,619.5230712,0.000453423,0.000560573,3.94E-05,0.009613904,0.01121756,7.47E-06,0.000628095,0.00381754,1,1
Northern Hemisphere,South Pole,0,891,34.65,253.8813559,76.98412698,23,26.77272727,146.3421053,114.1320755,868,7.877272727,107.5392507,37.14794849,914,61.42272727,400.2234612,191.1162025,0.000323459,0.000190617,9.22E-05,0.001334042,6.32E-05,7.35E-05,0.001766087,0.001921068,1,1
Northern Hemisphere,Sphere,1,0,12,0,11.8,0,19.3125,0,0,0,7.3125,0,11.8,0,31.3125,0,11.8,0,9.90E-06,0,1.62E-05,0,0.00013453,0,0,0,0
Northern Hemisphere,Tropical cyclone,0,1022,22,278.1896552,127.8297872,2117,18,81.23232323,212.7478261,1095,4,196.9573319,84.91803885,3139,40,359.4219784,340.5776133,0.000371016,0.000108924,0.000100991,0.018178177,0.00278092,2.36E-05,0.00087522,0.015975967,1,1
Stratosphere,Airliner,0,191,11.33333333,0,13,0,0,0,12,191,11.33333333,0,1,191,11.33333333,0,25,8.07E-05,4.44E-05,0,0.000101772,0,0,0,1.52E-05,0,0
Stratosphere,Altitude,1,0,35.03030303,0,0,0,52.93877551,0,0,0,17.90847248,0,0,0,87.96907854,0,0,0,0.001508309,0,0,0,0.000862195,0,0,0,0
Stratosphere,Celsius,0,0,0,0,17.55555556,0,0,0,0,0,0,0,17.55555556,0,0,0,17.55555556,0,0,0,0.000412306,0,0,0,0,0,0
Stratosphere,Concorde,0,1452,0,13.33333333,13.75,197,0,11.66666667,0,1255,0,1.666666667,13.75,1649,0,25,13.75,0.000613806,0,5.64E-06,7.18E-05,0.000128117,0,1.79E-06,0,0,0
Stratosphere,Convective overshoot,0,728,20.16666667,12.71428571,60.57142857,0,0,72.19047619,69.55128205,728,20.16666667,59.47619048,8.97985348,728,20.16666667,84.9047619,130.1227106,0.000307749,0.00047363,5.37E-06,0.002212883,0,0,0.00268873,0.009621609,0,1
Stratosphere,Geographical pole,0,413,0,0,63.75,0,0,0,26.64,413,0,0,37.11,413,0,0,90.39,0.000174588,0,0,0.008317883,0,0,0,0.000517819,0,0
Stratosphere,Gravity wave,0,230,32.97297297,11.75,60.57142857,0,15,72.19047619,71.49333333,230,17.97297297,60.44047619,10.92190476,230,47.97297297,83.94047619,132.0647619,9.72E-05,0.001591814,4.97E-06,0.002212883,0,0.000415501,0.000435747,0.001541209,0,0
Stratosphere,Ivory Coast,0,125,0,0,0,0,0,0,0,125,0,0,0,125,0,0,0,5.28E-05,0,0,0,0,0,0,0,0,0
Stratosphere,Léon Teisserenc de Bort,0,262,0,91.5,279.2193878,12,0,156.64,385.1840796,250,0,65.14,105.9646918,274,0,248.14,664.4034674,0.000110756,0,3.87E-05,0.071405924,0.036036036,0,0.000435786,0.00861578,1,1
Stratosphere,Methane,1,0,15.875,0,46.67073171,0,12,0,136.3867403,0,3.875,0,89.71600862,0,27.875,0,183.057472,0,0.000165705,0,0.004993339,0,1.12E-05,0,0.003226352,0,0
Stratosphere,Northrop Grumman RQ-4 Global Hawk,0,1224,0,59.38888889,49.47368421,0,0,0,54.6875,1224,0,59.38888889,5.213815789,1224,0,59.38888889,104.1611842,0.000517424,0,2.51E-05,0.00122648,0,0,0,2.74E-05,0,0
Stratosphere,Richard Assmann,0,236,0,616.0238095,243.6707317,0,0,561.90625,355.5131579,236,0,54.11755952,111.8424262,236,0,1177.93006,599.1838896,9.98E-05,0,0.000260413,0.078211583,0,0,0.00773111,0.034851264,1,1
Stratosphere,Rossby wave,0,974,61.92307692,29.63636364,75.98666667,0,27.7,85.3030303,124.1377778,974,34.22307692,55.66666667,48.15111111,974,89.62307692,114.9393939,200.1244444,0.000411741,0.00315101,1.25E-05,0.014871722,0,0.001015545,0.002567677,0.012738508,1,1
Troposphere,Atmosphere,0,1951,209.2037037,13.58333333,65.19663648,3736,63.21428571,18.8125,52.665625,1785,145.989418,5.229166667,12.53101148,5687,272.4179894,32.39583333,117.8622615,0.001709021,0.0062034,1.19E-05,0.027673964,0.015451936,0.000261452,2.56E-05,0.001431496,1,0
Troposphere,Energy,0,0,41.06896552,20.70588235,95.67050691,0,73.88235294,20.61538462,124.4774194,0,32.81338742,0.090497738,28.80691244,0,114.9513185,41.32126697,220.1479263,0,0.000654001,1.81E-05,0.022799981,0,6.58E-05,3.18E-05,0.006869978,0,0
Troposphere,Gas constant,0,69,22.94117647,18.17391304,117.276873,0,45.6,0,85.33832335,69,22.65882353,18.17391304,31.93854961,69,68.54117647,18.17391304,202.6151963,6.04E-05,0.000214157,1.59E-05,0.01977049,0,0.000279791,0,0.00660538,0,0
Troposphere,Heat,0,0,175.1333333,11,30.640625,0,292.6111111,0,73.77222222,0,117.4777778,11,43.13159722,0,467.7444444,11,104.4128472,0,0.004327609,9.64E-06,0.002153646,0,0.001461587,0,0.006280931,0,0
Troposphere,Heat capacity ratio,0,0,0,10,75.84491979,0,0,0,118.255814,0,0,10,42.41089417,0,0,10,194.1007337,0,0,8.76E-06,0.007788159,0,0,0,0.011739027,0,0
Troposphere,Ideal gas,0,0,61.13043478,37.35714286,62.23486683,0,21.55,24.875,45.26404494,0,39.58043478,12.48214286,16.97082188,0,82.68043478,62.23214286,107.4989118,0,0.000772062,3.27E-05,0.014114013,0,0.000207044,6.10E-05,0.00123469,0,0
Troposphere,Landform,0,371,0,0,124.7157464,0,0,0,94.49544073,371,0,0,30.22030569,371,0,0,219.2111872,0.000324986,0,0,0.033488588,0,0,0,0.005454453,1,0
Troposphere,Lapse rate,0,1035,75.5952381,13.77777778,290.5,2046,15.58333333,50.33333333,126.8402778,1011,60.01190476,36.55555556,163.6597222,3081,91.17857143,64.11111111,417.3402778,0.000906631,0.001743454,1.21E-05,0.021694604,0.085445813,0.000650797,0.002758526,0.083418015,1,1
Troposphere,Meteorology,1,0,124.2857143,60.57142857,81.90733591,0,25.06666667,86.93023256,44.81492537,0,99.21904762,26.35880399,37.09241053,0,149.352381,147.5016611,126.7222613,0,0.002388669,5.31E-05,0.011649016,0,0.000212075,0.000541629,0.002175354,1,0
Troposphere,Pascal (unit),0,0,12.66666667,10,47.89534884,0,0,35.47619048,23.28571429,0,12.66666667,25.47619048,24.60963455,0,12.66666667,45.47619048,71.18106312,0,4.17E-05,8.76E-06,0.002261822,0,0,0.000460808,0.001008212,0,0
Troposphere,Vapor pressure,0,529,17.53333333,35.67391304,69.12437811,0,0,30.89189189,82.34117647,529,17.53333333,4.782021152,13.21679836,529,17.53333333,66.56580494,151.4655546,0.000463389,0.000144418,3.12E-05,0.007629463,0,0,0.000343697,0.006313735,1,0
Troposphere,Water vapor,0,1662,10.75,11.16666667,53.41025641,781,10.5,44.14285714,90.95057034,881,0.25,32.97619048,37.54031393,2443,21.25,55.30952381,144.3608268,0.001455865,2.36E-05,9.78E-06,0.009150523,0.005957057,8.01E-05,0.000233207,0.0045132,0,1
Troposphere,Zonal flow,0,20,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,1.75E-05,0,0,0,0,0,0,0,0,0
United Nations Framework Convention on Climate Change,Earth Summit,0,11711,0,347.7185185,57.60714286,18871,0,476.4726027,110.2268041,7160,0,128.7540842,52.61966127,30582,0,824.1911213,167.833947,0.005566866,0,0.000165289,0.008867227,0.103892314,0,0.00161731,0.000497155,1,1
United Nations Framework Convention on Climate Change,Greece,0,0,0,13.14285714,0,0,0,10.5,0,0,0,2.642857143,0,0,0,23.64285714,0,0,0,6.25E-06,0,0,0,9.21E-07,0,0,0
United Nations Framework Convention on Climate Change,Greenhouse gas inventory,0,1654,0,512.1666667,101.4969697,29,0,409.2409639,115.5202703,1625,0,102.9257028,14.02330057,1683,0,921.4076305,217.01724,0.000786235,0,0.00024346,0.018412827,0.010902256,0,0.038529729,0.019393611,1,1
United Nations Framework Convention on Climate Change,Iceland,0,0,0,0,25.28571429,0,0,0,0,0,0,0,25.28571429,0,0,0,25.28571429,0,0,0,0.000194606,0,0,0,0,0,0
United Nations Framework Convention on Climate Change,Indonesia,0,0,0,10,12,0,0,0,0,0,0,10,12,0,0,10,12,0,0,4.75E-06,1.32E-05,0,0,0,0,0,0
United Nations Framework Convention on Climate Change,Methane,0,0,536.6097561,129.4642857,148.4875,0,219.8387097,17.27272727,34.31506849,0,316.7710464,112.1915584,114.1724315,0,756.4484658,146.737013,182.8025685,0,0.024189443,6.15E-05,0.013060606,0,0.000206074,2.48E-05,0.000327393,1,0
United Nations Framework Convention on Climate Change,Montreal Protocol,0,2402,15.33333333,520.9056604,38.27722772,66,22.61111111,807.1707317,85.93258427,2336,7.277777778,286.2650713,47.65535655,2468,37.94444444,1328.076392,124.209812,0.001141799,0.000151727,0.000247614,0.004250552,0.000563953,0.000193206,0.001446864,0.000334369,1,0
United Nations Framework Convention on Climate Change,South Africa,0,0,0,21.55555556,25,0,0,0,22.15384615,0,0,21.55555556,2.846153846,0,0,21.55555556,47.15384615,0,0,1.02E-05,0.000219894,0,0,0,2.63E-05,0,0
United Nations Framework Convention on Climate Change,Transition economy,0,601,0,0,11.66666667,0,0,0,0,601,0,0,11.66666667,601,0,0,11.66666667,0.000285688,0,0,3.85E-05,0,0,0,0,0,0
United Nations Framework Convention on Climate Change,United States,0,231,10,13.14285714,0,0,84.83333333,0,0,231,74.83333333,13.14285714,0,231,94.83333333,13.14285714,0,0.000109807,1.10E-05,6.25E-06,0,0,1.50E-06,0,0,0,0
United Nations Framework Convention on Climate Change,Yvo de Boer,0,20,0,13,64.28571429,0,0,0,95.86046512,20,0,13,31.57475083,20,0,13,160.1461794,9.51E-06,0,6.18E-06,0.002473808,0,0,0,0.000967272,0,0
World Meteorological Organization,Alexander Bedritsky,0,0,0,0,83.27777778,0,0,0,49.75362319,0,0,0,33.52415459,0,0,0,133.031401,0,0,0,0.000540346,0,0,0,0.003997187,0,0
World Meteorological Organization,BUFR,0,79,0,19.77419355,78.27586207,10,0,11.66666667,46.19354839,69,0,8.107526882,32.08231368,89,0,31.44086022,124.4694105,0.000235211,0,5.89E-05,0.000545513,0.909090909,0,0.000152881,0.031275116,0,1
World Meteorological Organization,Geophysics,1,198,16.46153846,0,35.40784314,0,0,0,55.48557692,198,16.46153846,0,20.07773379,198,16.46153846,0,90.89342006,0.000589516,2.57E-05,0,0.001084897,0,0,0,0.000934429,0,0
World Meteorological Organization,Hydrology,0,166,0,26,55.77427184,0,0,17.78571429,74.95928753,166,0,8.214285714,19.18501569,166,0,43.78571429,130.7335594,0.00049424,0,7.74E-05,0.002761087,0,0,4.57E-05,0.005409145,0,0
World Meteorological Organization,Intergovernmental organization,0,1996,3180.46875,13.4,300.4106776,0,179.8888889,15,237.1773399,1996,3000.579861,1.6,63.23333772,1996,3360.357639,28.4,537.5880175,0.005942793,0.012228977,3.99E-05,0.017578967,0,0.000952983,4.03E-05,0.036979703,1,1
World Meteorological Organization,Intergovernmental Panel on Climate Change,0,784,32.52173913,13,172.4320988,8546,78.49382716,48.63157895,41.13333333,7762,45.97208803,35.63157895,131.2987654,9330,111.0155663,61.63157895,213.5654321,0.002334243,8.99E-05,3.87E-05,0.001678233,0.016926627,0.000155469,0.000265137,0.000531135,1,1
World Meteorological Organization,List of states with limited recognition,0,33,127.5416667,10,334.5094991,0,34.05,14,220.7391304,33,93.49166667,4,113.7703687,33,161.5916667,24,555.2486296,9.83E-05,0.000367801,2.98E-05,0.023272125,0,4.26E-05,6.84E-07,0.002314422,0,0
World Meteorological Organization,Nauru,0,0,14,26.90909091,388.0927835,0,16.41666667,142.6538462,450.0701987,0,2.416666667,115.7447552,61.97741517,0,30.41666667,169.5629371,838.1629822,0,1.68E-06,8.01E-05,0.031663167,0,9.83E-06,5.05E-05,0.004628084,0,0
World Meteorological Organization,Palau,0,0,148.7777778,15,657.6200873,0,11.5,0,583.0326409,0,137.2777778,15,74.58744639,0,160.2777778,15,1240.652728,0,0.000482671,4.47E-05,0.018095041,0,1.60E-05,0,0.007228912,1,0
World Meteorological Organization,SYNOP,0,620,10,15,35.75,66,18.64285714,11,12,554,8.642857143,4,23.75,686,28.64285714,26,47.75,0.001845958,1.20E-06,4.47E-05,0.000206189,0.020376659,0.005755745,9.43E-05,0.000171418,0,0
World Meteorological Organization,United Nations Development Group,0,0,14,0,0,0,140.4375,0,0,0,126.4375,0,0,0,154.4375,0,0,0,1.35E-05,0,0,0,0.005842555,0,0,0,0
World Meteorological Organization,Weather,0,0,13.25,0,34.73571429,0,13.5,0,64.39130435,0,0.25,0,29.65559006,0,26.75,0,99.12701863,0,1.27E-05,0,0.000584323,0,9.50E-05,0,0.00056675,0,0
Classical mechanics,0 (number),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical mechanics,Astronomia nova,0,50,0,31,272.8067941,0,0,13,196.095082,50,0,18,76.71171209,50,0,44,468.901876,1.47E-05,0,9.14E-06,0.01058564,0,0,2.83E-06,0.013032694,0,0
Classical mechanics,Complex number,0,181,54.9375,0,29.98701299,0,14.92307692,0,53.74479167,181,40.01442308,0,23.75777868,181,69.86057692,0,83.73180465,5.33E-05,0.00014483,0,0.000190224,0,4.39E-05,0,0.004295869,0,0
Classical mechanics,Cornell University,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,26,0,0,0,2.14E-06,0,0,0,3.20E-06,0,0
Classical mechanics,Degrees of freedom (physics and chemistry),0,824,17.52631579,41.35483871,260.7456847,165,33.46153846,77.8255814,145.0033473,659,15.93522267,36.47074269,115.7423374,989,50.98785425,119.1804201,405.749032,0.000242846,2.74E-05,1.22E-05,0.018667146,0.006803843,0.0013798,0.002421607,0.062694406,1,1
Classical mechanics,Gas,0,30,14.25,14,45.14285714,0,0,19.625,124.9306122,30,14.25,5.625,79.7877551,30,14.25,33.625,170.0734694,8.84E-06,9.39E-06,4.13E-06,0.000702897,0,0,8.28E-05,0.008072588,0,0
Classical mechanics,Irradiance,0,60,13.14285714,0,158.3322476,0,0,0,108.010274,60,13.14285714,0,50.32197358,60,13.14285714,0,266.3425215,1.77E-05,7.58E-06,0,0.004004504,0,0,0,0.020396391,0,0
Classical mechanics,Lester Germer,0,29,0,33.92307692,284.3402062,0,0,167.7857143,287.2084168,29,0,133.8626374,2.868210648,29,0,201.7087912,571.548623,8.55E-06,0,1.00E-05,0.011361117,0,0,0.000341883,0.010429474,0,1
Classical mechanics,Observer (special relativity),0,34,0,71.69230769,263.4418605,0,0,126.4,326.8688525,34,0,54.70769231,63.42699199,34,0,198.0923077,590.3107129,1.00E-05,0,2.11E-05,0.006532694,0,0,0.007880987,0.124318831,1,1
Classical mechanics,Quanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical mechanics,Quantum tunnelling,0,56,158.7837838,200.6956522,228.537279,2590,125.5714286,38.26923077,215.9158485,2534,33.21235521,162.4264214,12.62143049,2646,284.3552124,238.9648829,444.4531275,1.65E-05,0.000484004,5.91E-05,0.024494883,0.007007026,0.000339723,0.000140819,0.043575403,1,1
Energy,Conjugate variables,0,2009,18.05882353,151.0547945,114.4924242,0,0,269.1176471,58.65700483,2009,18.05882353,118.0628525,55.83541941,2009,18.05882353,420.1724416,173.1494291,0.000325248,3.64E-05,2.45E-05,0.003587505,0,0,0.004913932,0.004347174,1,0
Energy,Light,0,835,43.32432432,125,214.7045952,1698,32.375,138.2013889,259.7098724,863,10.94932432,13.20138889,45.00527721,2533,75.69932432,263.2013889,474.4144676,0.000135183,0.000380518,2.02E-05,0.0349374,0.003391252,6.47E-05,0.002602653,0.05057368,1,1
Energy,Lorentz scalar,0,159,0,176.7241379,147.1066176,0,0,268.3396226,103.0584795,159,0,91.61548471,44.04813811,159,0,445.0637606,250.1650972,2.57E-05,0,2.86E-05,0.004749117,0,0,0.005341051,0.006618291,1,1
Energy,Meteorology,0,281,149.9333333,17.80555556,239.1187151,0,14.5,15.14285714,192.8259109,281,135.4333333,2.662698413,46.29280415,281,164.4333333,32.9484127,431.944626,4.55E-05,0.000533865,2.88E-06,0.020320687,0,0.000122677,3.07E-05,0.02760481,1,0
Energy,Organelle,0,45,39.04545455,15.16666667,112.1515152,0,13.42857143,0,73.02272727,45,25.61688312,15.16666667,39.12878788,45,52.47402597,15.16666667,185.1742424,7.29E-06,0.000101954,2.46E-06,0.000878539,0,9.88E-05,0,0.001660085,0,0
Energy,Rudolf Clausius,0,106,35.43333333,173.7303371,79.12745098,14,0,162.8024691,125.9180328,92,35.43333333,10.92786794,46.79058181,120,35.43333333,336.5328062,205.0454838,1.72E-05,0.000126167,2.81E-05,0.002873825,0.000696102,0,0.007172051,0.020887437,1,1
Energy,SunPower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Energy,Thomas Young (scientist),0,2299,33,11.66666667,110.1568627,0,111.3793103,101.48,690.8852459,2299,78.37931034,89.81333333,580.7283832,2299,144.3793103,113.1466667,801.0421086,0.000372198,9.01E-05,1.89E-06,0.003333984,0,0.0016627,0.000203849,0.016931405,1,1
Energy,Water,1,13,63.96923077,25.2,775.4801061,33,249.1621622,73.77272727,63.39097744,20,185.1929314,48.57272727,712.0891287,46,313.1313929,98.97272727,838.8710835,2.10E-06,0.00049351,4.08E-06,0.034699547,3.69E-05,0.000278965,0.00024262,0.002520672,0,0
Euler's laws of motion,Center of mass,0,98,14.14285714,35.76923077,260.4060721,2337,55.44444444,149.453125,148.29,2239,41.3015873,113.6838942,112.1160721,2435,69.58730159,185.2223558,408.6960721,0.000979892,6.78E-05,0.000357653,0.031317484,0.014798351,0.000351085,0.001410679,0.013122192,1,1
Euler's laws of motion,Continuum mechanics,1,184,39.08,0,71.07758621,276,17.58333333,0,113.3652695,92,21.49666667,0,42.28768325,460,56.66333333,0,184.4428557,0.001839798,0.000445913,0,0.00188155,0.002150789,0.000137022,0,0.0326022,0,1
Euler's laws of motion,List of topics named after Leonhard Euler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Euler's laws of motion,Moment (physics),0,0,11,13.875,161.9723502,0,15.375,14,171.4223108,0,4.375,0.125,9.449960527,0,26.375,27.875,333.394661,0,2.51E-06,0.000138735,0.008020949,0,0.00023855,6.42E-06,0.019743776,0,0
Euler's laws of motion,Newton's laws of motion,1,465,1017.090909,15,422.7682403,7007,289.7555556,52.47619048,347.3242836,6542,727.3353535,37.47619048,75.44395678,7472,1306.846465,67.47619048,770.0925239,0.004649489,0.02042526,0.000149984,0.067438,0.016533313,0.000683691,0.000226452,0.047319919,1,1
Euler's laws of motion,Torque,1,156,24.3,16.77777778,135.1928571,0,45.66666667,17.20833333,153.0621622,156,21.36666667,0.430555556,17.86930502,156,69.96666667,33.98611111,288.2550193,0.001559828,0.000110908,0.000167759,0.008638472,0,9.97E-05,8.87E-05,0.012156518,1,0
Force,Circular symmetry,0,30,0,0,20.63636364,0,0,0,128.0714286,30,0,0,107.4350649,30,0,0,148.7077922,4.40E-06,0,0,0.000989905,0,0,0,0.006922459,0,0
Force,Classical element,0,59,0,21.94117647,0,0,0,0,0,59,0,21.94117647,0,59,0,21.94117647,0,8.65E-06,0,3.22E-06,0,0,0,0,0,0,0
Force,Constant factor rule in differentiation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Force,Coriolis effect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Force,Diagonal matrix,0,58,0,0,12.2,0,0,0,0,58,0,0,12.2,58,0,0,12.2,8.50E-06,0,0,0.000532019,0,0,0,0,0,0
Force,Electromagnetism,0,1880,0,94.83552632,93.86666667,10,0,113.5348837,487.8,1870,0,18.69935741,393.9333333,1890,0,208.37041,581.6666667,0.000275673,0,1.39E-05,0.030700129,1.23E-05,0,0.000646231,0.001452829,1,1
Force,Fermion,0,149,0,18.57894737,0,0,0,26.06666667,0,149,0,7.487719298,0,149,0,44.64561404,0,2.18E-05,0,2.72E-06,0,0,0,6.23E-05,0,0,0
Force,Frame of reference,0,547,0,248.1875,65.6,0,0,216.4878049,20.125,547,0,31.69969512,45.475,547,0,464.6753049,85.725,8.02E-05,0,3.64E-05,0.010012428,0,0,0.004178796,0.000151597,1,0
Force,Gauge boson,0,867,0,62.2173913,0,0,0,22.31818182,0,867,0,39.89920949,0,867,0,84.53557312,0,0.000127132,0,9.12E-06,0,0,0,0.00012807,0,1,0
Force,Gradient,0,62,0,0,18.15789474,0,0,0,13.0625,62,0,0,5.095394737,62,0,0,31.22039474,9.09E-06,0,0,0.003008961,0,0,0,8.31E-05,0,0
Force,Grand Unified Theory,0,51,0,68.15384615,20.04545455,221,0,102.9041096,19.69565217,170,0,34.75026344,0.349802372,272,0,171.0579557,39.74110672,7.48E-06,0,9.99E-06,0.001923119,0.001063845,0,0.001389459,8.38E-05,0,1
Force,Gravitational acceleration,0,81,80.42307692,355.4166667,62.61538462,0,62.89285714,157.8314607,60.775,81,17.53021978,197.585206,1.840384615,81,143.3159341,513.2481273,123.3903846,1.19E-05,0.009118462,5.21E-05,0.010649107,0,0.001313497,0.00838244,0.001450681,1,1
Force,Henry Cavendish,0,11,0,302.8571429,25.2962963,0,0,108.34375,164.825,11,0,194.5133929,139.5287037,11,0,411.2008929,190.1212963,1.61E-06,0,4.44E-05,0.002978436,0,0,0.000798043,0.001517594,0,1
Force,Lepton,0,0,0,100.7225131,24.68965517,0,0,142.4021739,128.3214286,0,0,41.67966082,103.6317734,0,0,243.124687,153.0110837,0,0,1.48E-05,0.003122343,0,0,0.001437174,0.000788301,0,1
Force,Magnet,0,0,0,67.28,0,0,0,20.75,0,0,0,46.53,0,0,0,88.03,0,0,0,9.87E-06,0,0,0,6.52E-05,0,0,0
Force,Moon,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,1.61E-06,0,0,0,0,0,0,0
Force,Newton (unit),0,12529,0,130.7531646,119.0184049,8889,0,81.56790123,207.6193548,3640,0,49.18526332,88.60094993,21418,0,212.3210658,326.6377597,0.001837188,0,1.92E-05,0.084599786,0.062335641,0,0.001232544,0.006003404,1,1
Force,Simple machine,0,884,0,65.85454545,132.6571429,1621,0,96.125,539.6,737,0,30.27045455,406.9428571,2505,0,161.9795455,672.2571429,0.000129625,0,9.66E-06,0.020247258,0.003848409,0,0.00147982,0.005933574,1,1
