A,B,result,weight1,weight2,weight3,weight4,backwardweight1,backwardweight2,backwardweight3,backwardweight4,Diff1,Diff2,Diff3,Diff4,SUM1,SUM2,SUM3,SUM4,Normalized_weight1,Normalized_weight2,Normalized_weight3,Normalized_weight4,Normalized_backward_weight1,Normalized_backward_weight2,Normalized_backward_weight3,Normalized_backward_weight4,Weight_greater_than_mean,Backward_weight_greater_than_mean
Decision tree learning,Pruning (decision trees),0,2349,20,0,0,552,50.22222222,0,0,1797,30.22222222,0,0,2901,70.22222222,0,0,0.000635521,0.000705962,0,0,0.016113495,0.001466043,0,0,0,1
Decision tree learning,Random forest,0,13802,301.5657895,240.8709677,240.8709677,67741,2116.90625,410.6875,410.6875,53939,1815.340461,169.8165323,169.8165323,81543,2418.472039,651.5584677,651.5584677,0.003734124,0.00405142,6.52E-05,0.181816706,0.020936316,0.00065426,0.036579405,0.073158811,1,1
Decision tree learning,Statistical classification,1,777,196.0275229,63.39325843,63.39325843,4528,143.0689655,458.59375,458.59375,3751,52.95855742,395.2004916,395.2004916,5305,339.0964885,521.9870084,521.9870084,0.000210217,0.000147944,1.72E-05,0.045793039,0.001648607,5.21E-05,0.00463873,0.00927746,1,1
Decision tree model,Conditional probability,1,0,17.53846154,0,0,0,0,0,0,0,17.53846154,0,0,0,17.53846154,0,0,0,0,0,0,0,0,0,0,0,0
Decision tree model,Decision tree,1,886,0,0,0,6272,0,0,0,5386,0,0,0,7158,0,0,0,0.140256451,0,0,0,0.006113054,0,0,0,0,0
Decision tree model,Decision tree learning,0,21,955.53125,28.82352941,28.82352941,0,0,200.8965517,200.8965517,21,955.53125,172.0730223,172.0730223,21,955.53125,229.7200811,229.7200811,0.003324363,0,0.004562851,490,0,0,0.001928239,0.001928239,1,1
Decision tree model,Statistical classification,1,0,17,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
Descriptive statistics,Interquartile range,0,337,22.87142857,39.2967033,39.2967033,2247,70.42307692,275.3820225,275.3820225,1910,47.55164835,236.0853192,236.0853192,2584,93.29450549,314.6787258,314.6787258,0.002925703,0.000127484,0.000341159,0.062090879,0.00695545,0.00021799,0.021747772,0.043495545,0,1
Dimensionality reduction,Principal component analysis,0,19643,108.2222222,38.03076923,0,4721,149.8387097,35.06666667,0,14922,41.61648746,2.964102564,0,24364,258.0609319,73.0974359,0,0.080777218,0.036571728,0.000156393,0,0.002717551,8.63E-05,0.001295107,0,1,1
Dimensionality reduction,Spectral clustering,0,0,53.42307692,0,0,0,25.31578947,0,0,0,28.10728745,0,0,0,78.7388664,0,0,0,0,0,0,0,0.000108981,0,0,0,0
Ensemble learning,AdaBoost,0,4079,0,43.6779661,43.6779661,0,0,19.45454545,19.45454545,4079,0,24.22342065,24.22342065,4079,0,63.13251156,63.13251156,0.026818236,0,0.00028717,0.050828402,0,0,0.000172906,0.000172906,0,0
Ensemble learning,Boosting (machine learning),0,6472,19.66666667,53.5,53.5,3941,122.5,25.53846154,25.53846154,2531,102.8333333,27.96153846,27.96153846,10413,142.1666667,79.03846154,79.03846154,0.042551513,0.002020166,0.000351747,0.054871795,0.008071569,0.000250892,0.000318278,0.000318278,0,1
Ensemble learning,Random forest,0,4966,241.3333333,33.25641026,33.25641026,39257,1226.78125,26.33333333,26.33333333,34291,985.4479167,6.923076923,6.923076923,44223,1468.114583,59.58974359,59.58974359,0.032650002,0.001747923,0.000218651,0.025581854,0.012132932,0.000379154,0.000615687,0.000615687,1,1
Expectation–maximization algorithm,Bayesian network,0,0,0,12,12,0,0,0,0,0,0,12,12,0,0,12,12,0,0,2.27E-05,24,0,0,0,0,0,0
Expectation–maximization algorithm,Cluster analysis,0,840,12.5,14.66666667,0,6769,0,21.88888889,0,5929,12.5,7.222222222,0,7609,12.5,36.55555556,0,0.001591171,0,2.78E-05,0,0.001376087,0,4.34E-05,0,0,0
Expectation–maximization algorithm,Conditional probability,1,0,0,15.71428571,15.71428571,0,0,0,0,0,0,15.71428571,15.71428571,0,0,15.71428571,15.71428571,0,0,2.98E-05,110,0,0,0,0,0,0
Expectation–maximization algorithm,Conditional probability distribution,1,243,0,11.5,11.5,0,0,0,0,243,0,11.5,11.5,243,0,11.5,11.5,0.000460303,0,2.18E-05,69,0,0,0,0,1,0
Expectation–maximization algorithm,Fuzzy clustering,0,0,0,52.28571429,0,0,0,214.4137931,0,0,0,162.1280788,0,0,0,266.6995074,0,0,0,9.90E-05,0,0,0,0.025249941,0,0,0
Expectation–maximization algorithm,K-means clustering,0,293,0,54.63157895,0,16709,0,200.3432836,0,16416,0,145.7117046,0,17002,0,254.9748625,0,0.000555016,0,0.000103486,0,0.005323491,0,0.003706314,0,1,1
Expectation–maximization algorithm,Likelihood function,1,3481,17.47368421,180.7419355,180.7419355,0,0,99.47058824,99.47058824,3481,17.47368421,81.27134725,81.27134725,3481,17.47368421,280.2125237,280.2125237,0.00659389,0,0.000342371,5603,0,0,0.000869689,0.000869689,1,1
Expectation–maximization algorithm,Missing data,0,497,27.77777778,13,0,2457,0,0,0,1960,27.77777778,13,0,2954,27.77777778,13,0,0.000941443,0,2.46E-05,0,0.198289081,0,0,0,0,0
Expectation–maximization algorithm,Mixture model,0,1285,14,39,39,7710,0,156.4901961,156.4901961,6425,14,117.4901961,117.4901961,8995,14,195.4901961,195.4901961,0.002434113,0,7.39E-05,468,0.014245041,0,0.005884049,0.005884049,1,1
Expectation–maximization algorithm,Probability density function,1,45,193.5925926,10.5,10.5,0,0,0,0,45,193.5925926,10.5,10.5,45,193.5925926,10.5,10.5,8.52E-05,0,1.99E-05,21,0,0,0,0,1,0
Expert system,Knowledge base,0,4540,37.91666667,90.88888889,0,3246,0,101.6538462,0,1294,37.91666667,10.76495726,0,7786,37.91666667,192.542735,0,0.034797005,0,0.000696621,0,0.075376184,0,0.103887426,0,1,1
Expert system,Machine learning,0,239,1761.78125,135.90625,0,2865,0,177.4285714,0,2626,1761.78125,41.52232143,0,3104,1761.78125,313.3348214,0,0.001831825,0,0.001041659,0,7.30E-05,0,0.001660721,0,1,1
F1 score,Confidence interval,1,0,0,16.07692308,0,0,0,0,0,0,0,16.07692308,0,0,0,16.07692308,0,0,0,7.19E-06,0,0,0,0,0,0,0
F1 score,Information retrieval,1,561,0,0,0,262,0,0,0,299,0,0,0,823,0,0,0,0.000251008,0,0,0,0.00089786,0,0,0,0,0
F1 score,Null hypothesis,1,0,0,16.07692308,0,0,0,0,0,0,0,16.07692308,0,0,0,16.07692308,0,0,0,7.19E-06,0,0,0,0,0,0,0
F1 score,Precision and recall,1,89599,0,54.5,0,35840,0,240.1212121,0,53759,0,185.6212121,0,125439,0,294.6212121,0,0.040089199,0,2.44E-05,0,0.013930408,0,0.00807781,0,0,1
F1 score,Sample (statistics),1,0,0,16.07692308,0,0,0,0,0,0,0,16.07692308,0,0,0,16.07692308,0,0,0,7.19E-06,0,0,0,0,0,0,0
F1 score,Standard deviation,1,0,0,16.07692308,0,0,0,0,0,0,0,16.07692308,0,0,0,16.07692308,0,0,0,7.19E-06,0,0,0,0,0,0,0
F1 score,Statistical classification,1,0,0,16.23076923,0,0,0,25.33333333,0,0,0,9.102564103,0,0,0,41.56410256,0,0,0,7.26E-06,0,0,0,8.41E-05,0,0,0
F1 score,Statistical population,1,0,0,16.07692308,0,0,0,0,0,0,0,16.07692308,0,0,0,16.07692308,0,0,0,7.19E-06,0,0,0,0,0,0,0
F1 score,Type I and type II errors,1,5329,0,0,0,0,0,0,0,5329,0,0,0,5329,0,0,0,0.00238435,0,0,0,0,0,0,0,0,0
False positives and false negatives,Positive and negative predictive values,0,0,14.125,0,0,0,0,0,0,0,14.125,0,0,0,14.125,0,0,0,0,0,0,0,0,0,0,0,0
False positives and false negatives,Sensitivity and specificity,0,9977,51.93478261,166.0444444,166.0444444,15173,0,41.85714286,41.85714286,5196,51.93478261,124.1873016,124.1873016,25150,51.93478261,207.9015873,207.9015873,0.068590718,0,0.001141536,14944,0.016212098,0,0.005173327,0.010346654,1,1
Feedforward neural network,Artificial neural network,1,7841,860.8070175,22.38888889,0,3816,119.6923077,21,0,4025,741.1147099,1.388888889,0,11657,980.4993252,43.38888889,0,0.008581469,0.004271146,2.45E-05,0,0.000241051,7.56E-06,0.000767974,0,1,0
Feedforward neural network,Gradient descent,0,2483,79.94594595,0,0,0,0,0,0,2483,79.94594595,0,0,2483,79.94594595,0,0,0.002717483,0.001094531,0,0,0,0,0,0,0,0
Feedforward neural network,Joint probability distribution,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feedforward neural network,Linear separability,0,872,0,12.5,0,0,0,0,0,872,0,12.5,0,872,0,12.5,0,0.000954348,0,1.37E-05,0,0,0,0,0,0,0
Feedforward neural network,Machine learning,1,60,13308.54286,10,10,0,0,24,24,60,13308.54286,14,14,60,13308.54286,34,34,6.57E-05,2.82E-05,1.09E-05,8.76E-05,0,0,0.000128365,0.000128365,0,0
Feedforward neural network,Probability density function,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feedforward neural network,Statistical classification,1,0,45.7173913,29.39285714,29.39285714,0,0,0,0,0,45.7173913,29.39285714,29.39285714,0,45.7173913,29.39285714,29.39285714,0,0,3.22E-05,0.007205709,0,0,0,0,0,0
Feedforward neural network,Statistical model,0,22,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,2.41E-05,0,0,0,0,0,0,0,0,0
Fitness function,Genetic algorithm,1,1703,66.12,0,0,6490,0,0,0,4787,66.12,0,0,8193,66.12,0,0,0.044859468,0,0,0,0.005537916,0,0,0,0,0
Fitness function,Mutation (genetic algorithm),0,0,424.8709677,52.66666667,52.66666667,0,0,198.28125,198.28125,0,424.8709677,145.6145833,145.6145833,0,424.8709677,250.9479167,250.9479167,0,0,0.001387316,1264,0,0,0.007959297,0.007959297,1,1
Fitness function,Natural selection,1,0,75.65384615,0,0,0,0,0,0,0,75.65384615,0,0,0,75.65384615,0,0,0,0,0,0,0,0,0,0,0,0
F-test,Stepwise regression,0,3495,0,10,0,2887,0,12.875,0,608,0,2.875,0,6382,0,22.875,0,0.020120666,0,5.76E-05,0,0.027403372,0,0.000108746,0,0,0
Fuzzy clustering,Arithmetic mean,1,0,0,10,10,0,0,0,0,0,0,10,10,0,0,10,10,0,0,0.000192842,10,0,0,0,0,0,0
Fuzzy clustering,Cluster analysis,1,2512,0,0,0,3788,0,0,0,1276,0,0,0,6300,0,0,0,0.048441839,0,0,0,0.000770072,0,0,0,0,0
Fuzzy clustering,Correlation and dependence,1,0,14,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
Fuzzy clustering,Data analysis,1,0,63.39130435,0,0,0,0,0,0,0,63.39130435,0,0,0,63.39130435,0,0,0,0,0,0,0,0,0,0,0,0
Fuzzy clustering,Standard deviation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Genetic algorithm,Cluster analysis,0,0,0,14.22222222,0,0,0,104.6219512,0,0,0,90.399729,0,0,0,118.8441734,0,0,0,1.52E-05,0,0,0,0.001889508,0,0,0
Genetic algorithm,Fitness function,0,6490,60.81481481,85.20833333,85.20833333,1703,52.66666667,66.12,66.12,4787,8.148148148,19.08833333,19.08833333,8193,113.4814815,151.3283333,151.3283333,0.006922393,0.005865051,9.09E-05,0.008724961,0.067288316,0.002080946,0.006246977,0.006246977,0,1
Genetic algorithm,Mutation (genetic algorithm),0,13606,30.09090909,38.66666667,38.66666667,2815,87.14285714,26.39130435,26.39130435,10791,57.05194805,12.27536232,12.27536232,16421,117.2337662,65.05797101,65.05797101,0.014512494,0.012195862,4.12E-05,0.003959298,0.167012756,0.005170149,0.000761433,0.000761433,0,1
Genetic algorithm,Natural selection,1,2369,15.57142857,31.72972973,0,35,11.5,14.83333333,0,2334,4.071428571,16.8963964,0,2404,27.07142857,46.56306306,0,0.002526834,0.00182137,3.38E-05,0,5.12E-05,1.68E-05,1.92E-05,0,0,0
Gradient descent,Artificial neural network,0,255,39.11111111,0,0,2697,127.6875,0,0,2442,88.57638889,0,0,2952,166.7986111,0,0,0.00037282,0.000218938,0,0,0.000170365,8.07E-06,0,0,0,0
Gradient descent,Linear regression,0,58,0,0,0,110,0,0,0,52,0,0,0,168,0,0,0,8.48E-05,0,0,0,1.79E-05,0,0,0,0,0
Gradient descent,Maxima and minima,1,5057,0,12.5,0,0,0,0,0,5057,0,12.5,0,5057,0,12.5,0,0.007393523,0,1.83E-05,0,0,0,0,0,0,0
Gradient descent,Nonlinear system,0,504,0,19.11111111,0,0,0,14,0,504,0,5.111111111,0,504,0,33.11111111,0,0.000736867,0,2.79E-05,0,0,0,2.65E-06,0,0,0
Hierarchical clustering,Arithmetic mean,1,0,10.5,12,12,0,0,0,0,0,10.5,12,12,0,10.5,12,12,0,0,1.42E-05,0.001132599,0,0,0,0,0,0
Hierarchical clustering,Biclustering,0,0,56.2,29.2,29.2,0,0,0,0,0,56.2,29.2,29.2,0,56.2,29.2,29.2,0,0,3.45E-05,0.005511982,0,0,0,0,0,0
Hierarchical clustering,Cluster analysis,1,9699,268.4,24.375,24.375,23816,744.25,24.32142857,24.32142857,14117,475.85,0.053571429,0.053571429,33515,1012.65,48.69642857,48.69642857,0.011442884,0.006696354,2.88E-05,0.007361894,0.004841614,0.0001513,0.000149989,0.000149989,1,1
Hierarchical clustering,Correlation and dependence,1,0,159.6176471,12,12,0,0,0,0,0,159.6176471,12,12,0,159.6176471,12,12,0,0,1.42E-05,0.001132599,0,0,0,0,0,0
Hierarchical clustering,Data analysis,1,0,144.5555556,25.76,25.76,0,0,0,0,0,144.5555556,25.76,25.76,0,144.5555556,25.76,25.76,0,0,3.04E-05,0.012156563,0,0,0,0,0,0
Hierarchical clustering,DBSCAN,0,189,414.8666667,29.2,29.2,886,28.11764706,0,0,697,386.7490196,29.2,29.2,1075,442.9843137,29.2,29.2,0.000222982,7.13E-05,3.45E-05,0.005511982,0.002779826,8.82E-05,0,0,1,0
Hierarchical clustering,Mixture model,0,0,0,12,12,0,0,431.8709677,431.8709677,0,0,419.8709677,419.8709677,0,0,443.8709677,443.8709677,0,0,1.42E-05,0.0005663,0,0,0.009870398,0.009870398,0,1
Hierarchical clustering,Standard deviation,1,0,384.3870968,12,12,0,0,0,0,0,384.3870968,12,12,0,384.3870968,12,12,0,0,1.42E-05,0.001132599,0,0,0,0,0,0
Hill climbing,Gradient descent,0,3678,115.8289474,0,0,1954,0,0,0,1724,115.8289474,0,0,5632,115.8289474,0,0,0.088407086,0,0,0,0.001904548,0,0,0,1,0
Hyperplane,Linear separability,0,0,0,21.66666667,0,0,0,0,0,0,0,21.66666667,0,0,0,21.66666667,0,0,0,0.000234658,0,0,0,0,0,0,0
Hyperplane,Support vector machine,0,244,0,70,0,5735,0,171.4166667,0,5491,0,101.4166667,0,5979,0,241.4166667,0,0.002642609,0,0.000758125,0,0.003343766,0,0.001110658,0,1,1
Hyperplane separation theorem,Support vector machine,0,614,61,40.17647059,40.17647059,1232,0,73.06666667,73.06666667,618,61,32.89019608,32.89019608,1846,61,113.2431373,113.2431373,0.038640654,0,0.002528412,683,0.000718312,0,0.000295887,0.000295887,1,0
Information retrieval,F1 score,0,262,0,0,0,561,0,0,0,299,0,0,0,823,0,0,0,0.001795714,0,0,0,0.000251008,0,0,0,0,0
Information retrieval,Precision and recall,0,3688,0,74.2,0,7536,0,280.2647059,0,3848,0,206.0647059,0,11224,0,354.4647059,0,0.025277068,0,0.000508557,0,0.002929117,0,0.009713964,0,1,1
Interquartile range,Descriptive statistics,1,2247,275.3820225,31.4,0,337,18.54545455,22.87142857,0,1910,256.8365679,8.528571429,0,2584,293.927477,54.27142857,0,0.004347162,0.001624716,6.07E-05,0,0.001462858,8.05E-05,0.000500251,0,1,0
Interquartile range,Histogram,0,11,44.11627907,51,0,1075,35.26315789,35.55555556,0,1064,8.853121175,15.44444444,0,1086,79.37943696,86.55555556,0,2.13E-05,9.76E-06,9.87E-05,0,0.003057887,0.000100308,0.00027401,0,0,0
Interquartile range,Median,1,1509,118.4827586,38.53333333,0,894,28.85,22.38461538,0,615,89.63275862,16.14871795,0,2403,147.3327586,60.91794872,0,0.002919389,0.00089355,7.45E-05,0,0.001063212,3.43E-05,0.000367611,0,1,0
Interquartile range,Outlier,0,4573,119.8448276,29.06849315,0,2803,87.42857143,23.13333333,0,1770,32.41625616,5.935159817,0,7376,207.273399,52.20182648,0,0.008847161,0.003530719,5.62E-05,0,0.002988601,9.32E-05,0.00039585,0,1,1
Interquartile range,Probability density function,0,1617,98.27536232,19.2173913,0,0,0,0,0,1617,98.27536232,19.2173913,0,1617,98.27536232,19.2173913,0,0.003128331,0.000995593,3.72E-05,0,0,0,0,0,1,0
Interquartile range,Quartile,1,8718,442,99.72,0,13907,434.59375,58.98947368,0,5189,7.40625,40.73052632,0,22625,876.59375,158.7094737,0,0.01686629,0.007735815,0.000192923,0,0.084844824,0.002651401,0.018640854,0,1,1
Interquartile range,Standard deviation,0,1201,338.9772727,18.05555556,0,752,24.04545455,13.64285714,0,449,314.9318182,4.412698413,0,1953,363.0227273,31.6984127,0,0.002323516,0.000690349,3.49E-05,0,3.57E-05,1.14E-06,5.45E-05,0,1,0
Interquartile range,Statistical dispersion,1,3483,54.7,27.82352941,0,19202,603.2580645,21.75,0,15719,548.5580645,6.073529412,0,22685,657.9580645,49.57352941,0,0.006738391,0.002412673,5.38E-05,0,0.029388132,0.00092327,0.000538631,0,0,1
Joint probability distribution,AdaBoost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joint probability distribution,Backpropagation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joint probability distribution,Bayesian network,0,2793,15,0,0,4126,130.3703704,0,0,1333,115.3703704,0,0,6919,145.3703704,0,0,0.001630922,0.003110946,0,0,0.002455419,7.76E-05,0,0,0,1
Joint probability distribution,Boosting (machine learning),0,0,0,12.66666667,12.66666667,0,0,26.26086957,26.26086957,0,0,13.5942029,13.5942029,0,0,38.92753623,38.92753623,0,0,7.40E-06,0.000421595,0,0,0.000193012,0.000193012,0,0
Joint probability distribution,Conditional independence,0,42,21.27777778,130.2462687,130.2462687,12,12,124.9298246,124.9298246,30,9.277777778,5.316444095,5.316444095,54,33.27777778,255.1760932,255.1760932,2.45E-05,2.97E-05,7.61E-05,0.580901768,0.000168362,0.000168362,0.016283308,0.048849924,1,1
Joint probability distribution,Conditional probability,0,5266,100.4952381,22.7804878,22.7804878,4921,155.25,39.37704918,39.37704918,345,54.7547619,16.59656138,16.59656138,10187,255.7452381,62.15753699,62.15753699,0.003074986,0.00671585,1.33E-05,0.010362349,0.002090112,6.59E-05,0.004082174,0.004082174,1,1
Joint probability distribution,Conditional probability distribution,0,6947,186.3432836,170.6107784,170.6107784,6447,203.2068966,180.4814815,180.4814815,500,16.86361297,9.870703038,9.870703038,13394,389.5501801,351.0922599,351.0922599,0.004056576,0.009563541,9.96E-05,0.632214259,0.013884911,0.000437647,0.014729985,0.029459969,1,1
Joint probability distribution,Decision tree learning,0,0,0,12.66666667,12.66666667,0,0,34.46153846,34.46153846,0,0,21.79487179,21.79487179,0,0,47.12820513,47.12820513,0,0,7.40E-06,0.000843189,0,0,0.000148275,0.00029655,0,0
Joint probability distribution,K-means clustering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joint probability distribution,Linear regression,0,0,0,167.1129032,167.1129032,0,0,121.95,121.95,0,0,45.16290323,45.16290323,0,0,289.0629032,289.0629032,0,0,9.76E-05,0.229902146,0,0,0.003466059,0.006932118,1,1
Joint probability distribution,Machine learning,0,0,41.09090909,0,0,0,40.7,0,0,0,0.390909091,0,0,0,81.79090909,0,0,0,0,0,0,0,1.04E-06,0,0,0,0
Joint probability distribution,Multiclass classification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joint probability distribution,Naive Bayes classifier,0,0,0,59.9047619,59.9047619,0,0,103.0232558,103.0232558,0,0,43.11849391,43.11849391,0,0,162.9280177,162.9280177,0,0,3.50E-05,0.083741984,0,0,0.002329113,0.006987338,0,1
Joint probability distribution,Probability density function,1,7101,535.6492147,111.924812,111.924812,56,11.5,105.3595506,105.3595506,7045,524.1492147,6.565261468,6.565261468,7157,547.1492147,217.2843626,217.2843626,0.004146502,0.009594678,6.54E-05,0.165154104,1.10E-05,2.26E-06,0.007223,0.007223,1,1
Joint probability distribution,Support vector machine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K-means clustering,Arithmetic mean,1,0,394.3921569,82,82,0,0,14,14,0,394.3921569,68,68,0,394.3921569,96,96,0,0,1.92E-05,8856,0,0,2.88E-06,1.15E-05,1,0
K-means clustering,Cluster analysis,1,20419,255.440367,97.8,97.8,31988,0,39.63043478,39.63043478,11569,255.440367,58.16956522,58.16956522,52407,255.440367,137.4304348,137.4304348,0.004770699,0,2.29E-05,24939,0.00650292,0,0.000401512,0.001204536,1,0
K-means clustering,Correlation and dependence,1,0,74.17948718,0,0,0,0,0,0,0,74.17948718,0,0,0,74.17948718,0,0,0,0,0,0,0,0,0,0,0,0
K-means clustering,Data analysis,1,0,157.9701493,123.2758621,123.2758621,0,0,10.5,10.5,0,157.9701493,112.7758621,112.7758621,0,157.9701493,133.7758621,133.7758621,0,0,2.88E-05,14300,0,0,8.85E-06,3.54E-05,1,0
K-means clustering,Data mining,0,3962,604.0246914,281.5,281.5,42,0,624.5384615,624.5384615,3920,604.0246914,343.0384615,343.0384615,4004,604.0246914,906.0384615,906.0384615,0.000925682,0,6.58E-05,46166,5.32E-06,0,0.004481625,0.008963251,1,1
K-means clustering,Fuzzy clustering,0,4141,116.7586207,643.0322581,643.0322581,2309,0,999.625,999.625,1832,116.7586207,356.5927419,356.5927419,6450,116.7586207,1642.657258,1642.657258,0.000967504,0,0.000150238,19934,0.031805284,0,0.129896288,0.129896288,1,1
K-means clustering,Joint probability distribution,1,0,40.7,0,0,0,0,0,0,0,40.7,0,0,0,40.7,0,0,0,0,0,0,0,0,0,0,0,0
K-means clustering,Local optimum,0,1320,12.6,0,0,0,0,0,0,1320,12.6,0,0,1320,12.6,0,0,0.000308405,0,0,0,0,0,0,0,0,0
K-means clustering,Machine learning,1,2704,420.8253968,104.3714286,0,707,0,10.5,0,1997,420.8253968,93.87142857,0,3411,420.8253968,114.8714286,0,0.000631763,0,2.44E-05,0,1.80E-05,0,7.02E-06,0,1,0
K-means clustering,Median,0,0,234.3823529,82,0,0,0,0,0,0,234.3823529,82,0,0,234.3823529,82,0,0,0,1.92E-05,0,0,0,0,0,0,0
K-means clustering,Principal component analysis,0,1908,86,52.70212766,0,2459,0,0,0,551,86,52.70212766,0,4367,86,52.70212766,0,0.000445785,0,1.23E-05,0,0.001415475,0,0,0,0,0
K-means clustering,Probability density function,1,0,71.31666667,0,0,0,0,0,0,0,71.31666667,0,0,0,71.31666667,0,0,0,0,0,0,0,0,0,0,0,0
K-means clustering,Semi-supervised learning,0,123,170.6333333,73.70588235,0,0,0,482.12,0,123,170.6333333,408.4141176,0,123,170.6333333,555.8258824,0,2.87E-05,0,1.72E-05,0,0,0,0.009154561,0,1,0
K-means clustering,Spectral clustering,0,0,53.42307692,33.76190476,33.76190476,0,0,0,0,0,53.42307692,33.76190476,33.76190476,0,53.42307692,33.76190476,33.76190476,0,0,7.89E-06,709,0,0,0,0,0,0
K-means clustering,Standard deviation,1,0,1132.728814,75.13207547,75.13207547,0,0,0,0,0,1132.728814,75.13207547,75.13207547,0,1132.728814,75.13207547,75.13207547,0,0,1.76E-05,15928,0,0,0,0,1,0
K-medoids,Arithmetic mean,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K-medoids,Cluster analysis,1,979,11,13.5,0,825,26.73684211,0,0,154,15.73684211,13.5,0,1804,37.73684211,13.5,0,0.004997524,0.00121532,6.89E-05,0,0.000167716,5.44E-06,0,0,0,0
K-medoids,Data analysis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K-medoids,K-means clustering,0,4785,27.25,29.8,0,8333,260.3666667,26.73684211,0,3548,233.1166667,3.063157895,0,13118,287.6166667,56.53684211,0,0.024426101,0.009705561,0.000152121,0,0.002654895,8.30E-05,0.000140267,0,0,1
K-medoids,Minkowski distance,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,6.13E-05,0,0,0,0,0,0,0
K-medoids,Outlier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K-medoids,Standard deviation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Least squares,Arithmetic mean,1,131,21.75,17.14285714,17.14285714,0,0,50.66666667,50.66666667,131,21.75,33.52380952,33.52380952,131,21.75,67.80952381,67.80952381,0.000253878,0.000116997,3.32E-05,0.00093024,0,0,0.00024975,0.00024975,0,0
Least squares,Regression analysis,1,19780,44.45454545,225.2463768,0,23746,739.4,459.7592593,0,3966,694.9454545,234.5128824,0,43526,783.8545455,685.0056361,0,0.038333705,0.029293578,0.000436528,0,0.005066305,0.000157754,0.007645341,0,1,1
Level of measurement,Arithmetic mean,1,187,0,22.94666667,0,0,0,114.8518519,0,187,0,91.90518519,0,187,0,137.7985185,0,0.000669831,0,8.22E-05,0,0,0,0.001273807,0,0,0
Level of measurement,Central tendency,1,1017,0,15.25,0,5142,0,76.53333333,0,4125,0,61.28333333,0,6159,0,91.78333333,0,0.003642876,0,5.46E-05,0,0.013597958,0,0.000877681,0,0,1
Level of measurement,Median,1,388,0,11.5,0,0,0,49.28571429,0,388,0,37.78571429,0,388,0,60.78571429,0,0.001389809,0,4.12E-05,0,0,0,0.00108957,0,0,0
Level of measurement,Mode (statistics),1,688,0,17.46153846,0,555,0,12,0,133,0,5.461538462,0,1243,0,29.46153846,0,0.002464404,0,6.25E-05,0,0.001595396,0,4.79E-06,0,0,0
Level of measurement,Standard deviation,1,210,0,13.66666667,0,0,0,233.1343284,0,210,0,219.4676617,0,210,0,246.800995,0,0.000752216,0,4.90E-05,0,0,0,0.00445301,0,0,0
Level of measurement,Statistical dispersion,1,0,0,27.25,0,0,0,114.8518519,0,0,0,87.60185185,0,0,0,142.1018519,0,0,0,9.76E-05,0,0,0,0.00349069,0,0,0
Likelihood function,Bayesian network,0,0,85.11538462,0,0,0,15.77777778,0,0,0,69.33760684,0,0,0,100.8931624,0,0,0,0,0,0,0,9.39E-06,0,0,0,0
Likelihood function,Conditional probability,1,1239,128.2105263,81.87878788,81.87878788,0,0,121.1129032,121.1129032,1239,128.2105263,39.23411535,39.23411535,1239,128.2105263,202.9916911,202.9916911,0.000766432,0.00051019,5.06E-05,0.093599259,0,0,0.012761466,0.025522933,1,1
Likelihood function,Conditional probability distribution,1,35,176.025641,43.025,43.025,615,20,69.94366197,69.94366197,580,156.025641,26.91866197,26.91866197,650,196.025641,112.968662,112.968662,2.17E-05,1.80E-05,2.66E-05,0.08942505,0.001324526,4.31E-05,0.003002221,0.006004441,0,0
Likelihood function,Confidence interval,0,285,40.62857143,33.64,0,222,18.5,17.16666667,0,63,22.12857143,16.47333333,0,507,59.12857143,50.80666667,0,0.000176298,8.79E-05,2.08E-05,0,8.55E-05,7.13E-06,4.98E-05,0,0,0
