A,B,weight,backwardweight,SUM,Diff,Normalized_weight,Normalized_backward_weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Electrical_conductor,Electric_current,9431,2573,12004,6858,0.0123685408112011,0.000379081088582985,1,1
Inertial_frame_of_reference,Velocity,201,0,201,201,0.000250384608197916,0,1,0
Force,Torque,4762,8844,13606,4082,0.000276902209734293,0.00241376534019653,1,1
Motion_(physics),Inertial_frame_of_reference,1047,0,1047,1047,0.000179362948034768,0,1,0
Deformation_(engineering),Creep_(deformation),859,0,859,859,0.00204233020603997,0,1,0
Shock_wave,Energy,207,0,207,207,0.00014122202763449,0,1,0
Motion_(physics),Mass,929,988,1917,59,0.000159148212726169,0.000109324385257806,1,1
Magnet,Euclidean_vector,448,0,448,448,6.12733281442484E-05,0,1,0
Voltage,Electric_current,9381,11974,21355,2593,0.00177151046335545,0.00176413406711724,1,1
Velocity,Speed,16412,12674,29086,3738,0.00500063071567033,0.00420924259870415,1,1
Energy,Temperature,2766,80,2846,2686,8.9560659311511E-05,1.30335911486276E-05,1,1
Electrical_resistance_and_conductance,Ohm,10478,13232,23710,2754,0.00511999343264824,0.0256335250552597,1,1
Amplitude,Voltage,34,0,34,34,2.54165511085728E-05,0,0,0
Wave,Mass,911,0,911,911,8.19995283451937E-05,0,1,0
Electric_potential,Electric_potential_energy,12435,12288,24723,147,0.00395309942386795,0.0163990652746323,1,1
Gravity_of_Earth,Mass,405,525,930,120,0.000195632988648939,5.80924111946843E-05,1,1
Dielectric,Dispersion_(optics),909,0,909,909,0.000328716476072587,0,1,0
Acceleration,Distance,393,187,580,206,6.46487802847869E-05,5.06836327642853E-05,1,1
Crest_(physics),Wave,258,0,258,258,0.0342038976534535,0,1,0
Wave,Sonic_boom,371,0,371,371,3.33938803688989E-05,0,1,0
Displacement_(vector),Euclidean_vector,5760,903,6663,4857,0.00756211171969773,0.000223223500614174,1,1
Geometrical_optics,Diffraction,1041,46,1087,995,0.00413421710001152,3.44776670911417E-05,1,0
Magnetism,Energy,14,0,14,14,2.99228801883603E-06,0,0,0
Gravity,Normal_force,46,207,253,161,4.35520894825018E-06,0.00105411640093088,0,1
Equations_of_motion,Speed,130,0,130,130,0.000198348822342011,0,1,0
Newton's_laws_of_motion,Force,9428,22855,32283,13427,0.00342243225014393,0.00107056676802427,1,1
Friction,Mechanical_energy,992,1018,2010,26,0.000217483479367351,0.00117029923102833,1,1
Motion_(physics),Gravity,290,0,290,290,4.96802816906234E-05,0,1,0
Normal_force,Contact_force,4172,1358,5530,2814,0.0467393374486058,0.00692768779492412,1,1
Refractive_index,Total_internal_reflection,7866,3399,11265,4467,0.00107844412840916,0.00565467080133623,1,1
Huygens–Fresnel_principle,Frequency,15,0,15,15,0.000203646632363523,0,0,0
Newton's_law_of_universal_gravitation,Mass,1905,274,2179,1631,0.000900149977744323,3.03187060330352E-05,1,1
Electron,Energy,51,44,95,7,2.24664684654261E-06,1.66718046137249E-06,0,0
Electromagnetic_radiation,Electromagnetic_spectrum,26246,45940,72186,19694,0.00156460872471751,0.00203469486929145,1,1
Physics,Magnetic_field,226,0,226,226,2.39653579690144E-06,0,1,0
Motion_(physics),Field_(physics),102,0,102,102,1.74737542498055E-05,0,1,0
Acceleration,Gravitational_acceleration,2541,1997,4538,544,0.000417996312223012,0.00260671951463065,1,1
Plane_mirror,Ray_(optics),47,0,47,47,0.00038424748808424,0,1,0
Hardness,Stiffness,3408,1785,5193,1623,0.00248973750364365,0.00383242120992865,1,1
Electron,Photoelectric_effect,94,2573,2667,2479,4.14087850147069E-06,0.00232156520232716,1,1
Electrostatics,Physics,1082,483,1565,599,0.00063043216066348,4.84038237818208E-06,1,1
Non-inertial_reference_frame,Inertial_frame_of_reference,11549,5970,17519,5579,0.0732660453844739,0.00446208016646474,1,1
Hertz,Wavelength,688,301,989,387,0.0004464728965643,5.13502821109436E-05,1,1
Gravity_of_Earth,Speed,423,0,423,423,0.000204327788144448,0,1,0
Friction,Free_body_diagram,1038,10,1048,1028,0.000227568398773498,0.00109349371241115,1,0
Hardness,Strength_of_materials,3123,33,3156,3090,0.00228152882156078,3.66597827741235E-05,1,0
Gravity_of_Earth,Non-inertial_reference_frame,539,0,539,539,0.000260360940448835,0,1,0
Elastic_collision,Potential_energy,700,15,715,685,0.00147171056919457,4.05380972984601E-06,1,0
Voltage,Electrostatics,329,0,329,329,6.21284449892276E-05,0,1,0
Magnetic_field,Electrostatics,1039,0,1039,1039,6.31603839105761E-05,0,1,0
Hertz,Frequency,16993,15488,32481,1505,0.01102749117924,0.00344129905484259,1,1
Energy,Electric_field,3493,0,3493,3493,0.000113100283071261,0,1,0
Potential_energy,Force,1095,1002,2097,93,0.00038224044564698,4.69353708842844E-05,1,1
Mass,Physics,2128,146,2274,1982,0.000281042334246765,1.46313835862233E-06,1,1
Mirror_image,Plane_mirror,989,1022,2011,33,0.00505786628617602,0.00626651705510488,1,1
Normal_force,Friction,1907,3279,5186,1372,0.0213643136420161,0.00347458067141318,1,1
Dielectric,Torque,10,0,10,10,3.61624286108456E-06,0,0,0
Refraction,Diffraction,7894,4847,12741,3047,0.00376526389043244,0.00363289679110356,1,1
Equations_of_motion,Gravity,24,0,24,24,3.6618244124679E-05,0,0,0
Hardness,Fracture,351,0,351,351,0.000256425429512594,0,1,0
Plane_mirror,Mirror_image,1022,989,2011,33,0.00835533899621475,0.00449588369798935,1,1
Energy,Equations_of_motion,67,22,89,45,2.16940136437861E-06,2.51750524384899E-05,0,0
Gravitational_acceleration,Physics,355,0,355,355,0.000411900322442534,0,1,0
Gravity,Physics,85,2075,2160,1990,8.04766870872315E-06,2.07946033845296E-05,0,1
Projectile_motion,Motion_(physics),544,1985,2529,1441,0.00074612843009915,0.00041443953264583,1,1
Potential_energy,Work_(physics),1236,2680,3916,1444,0.000431460448237138,0.000803576274230598,1,1
Motion_(physics),Temperature,57,0,57,57,9.76474502195012E-06,0,0,0
Specular_reflection,Refraction,64,0,64,64,0.000120395574710157,0,1,0
Refractive_index,Frequency,888,0,888,888,0.000121746553016442,0,1,0
Electromagnetic_radiation,Laser,216,8213,8429,7997,1.28764567758509E-05,0.00104284449071973,1,1
Velocity,Equations_of_motion,4555,844,5399,3711,0.00138787916828408,0.000965806557185704,1,1
Energy,Energy_level,685,220,905,465,2.21797005164082E-05,0.000685228040777298,1,1
Joule,Coulomb,19242,2365,21607,16877,0.00376071810523287,0.000588088582801008,1,1
Series_and_parallel_circuits,Ohm's_law,3363,1253,4616,2110,0.0131761958680892,0.0019438682823682,1,1
Wave,Frequency,2036,1845,3881,191,0.000183261294962475,0.00040994297237762,1,1
Stiffness,Hooke's_law,3779,5929,9708,2150,0.0097362780056475,0.00766331560865778,1,1
Ohm,Electromotive_force,983,0,983,983,0.000816131338198019,0,1,0
Kinetic_energy,Physics,3308,0,3308,3308,0.00204477993890385,0,1,0
Electrostatics,Electric_field,2805,2999,5804,194,0.00163434585088823,0.000644430553529101,1,1
Electron,Potential_energy,21,0,21,21,9.25089877988134E-07,0,0,0
Torque,Speed,77,34,111,43,3.05678069384952E-05,1.12919558431388E-05,1,0
Photoelectric_effect,Light,2647,1350,3997,1297,0.000835917350606222,0.000141906862426658,1,1
Elasticity_(physics),Energy,11,0,11,11,1.04654160811584E-05,0,0,0
Torque,Lever,5246,5443,10689,197,0.00208258071687462,0.00925518149031717,1,1
Tension_(physics),Physics,1035,0,1035,1035,0.00348040715719671,0,1,0
Physics,Newton's_law_of_universal_gravitation,1334,0,1334,1334,1.4145923686135E-05,0,1,0
Diffraction,Wavelength,1197,240,1437,957,0.000576751563661664,4.09437465336427E-05,1,1
Gravitational_constant,Newton's_law_of_universal_gravitation,12788,30870,43658,18082,0.01483542171554,0.0247973517360154,1,1
Tension_(physics),Compression_(physics),5423,2168,7591,3255,0.0182359884188191,0.13532238936396,1,1
Electric_potential,Gravity,167,0,167,167,5.30894735654159E-05,0,1,0
Specular_reflection,Light,367,0,367,367,0.000690393373728557,0,1,0
Ray_(optics),Light,1982,0,1982,1982,0.0100710870371594,0,1,0
Total_internal_reflection,Wave,460,0,460,460,0.00120256407575108,0,1,0
Total_internal_reflection,Reflection_(physics),840,1748,2588,908,0.00219598657311067,0.000886618352391232,1,1
Sound,Sound_intensity,3744,0,3744,3744,0.00568892346544177,0,1,0
Torque,Energy,703,73,776,630,0.000279080107503404,2.76600394727709E-06,1,0
Field_(physics),Electrostatics,32,0,32,32,2.32482785376252E-05,0,0,0
Gravity_of_Earth,Free_fall,5386,0,5386,5386,0.00260167722682268,0,1,0
Energy,Electromagnetic_radiation,996,1545,2541,549,3.22496083421059E-05,0.00011212470066515,1,1
Friction,Deformation_(engineering),1071,0,1071,1071,0.000234803232260517,0,1,0
Displacement_(vector),Position_(vector),4112,1344,5456,2768,0.00539850753322865,0.00363621606265979,1,1
Intensity_(physics),Power_(physics),4493,1426,5919,3067,0.00551657243187162,0.000384887263929289,1,1
Wave,Dispersion_(optics),192,0,192,192,1.72820081693493E-05,0,1,0
Distance,Physics,2702,12,2714,2690,0.00126494692559846,1.20257947284027E-07,1,0
Electromotive_force,Magnetic_field,94,456,550,362,7.7731175824612E-05,7.10326290562396E-05,1,1
Electromagnetic_radiation,Energy,1545,996,2541,549,9.21024338828222E-05,3.77389031710682E-05,1,1
Gravity_of_Earth,Newton's_law_of_universal_gravitation,2127,0,2127,2127,0.00102743547371924,0,1,0
Refraction,Snell's_law,14274,2119,16393,12155,0.00680838317355367,0.00302192787304195,1,1
Energy_level,Wavelength,85,0,85,85,0.000158848516448297,0,1,0
Newton's_law_of_universal_gravitation,Gravitational_constant,30870,12788,43658,18082,0.0145866823165182,0.01483542171554,1,1
Wave,Transverse_wave,5138,3165,8303,1973,0.000462473739448524,0.00527332132604454,1,1
Magnetic_field,Electric_current,4105,5802,9907,1697,0.000249541266557185,0.00085481091176,1,1
Newton's_law_of_universal_gravitation,Gravitational_field,1077,2665,3742,1588,0.000508903688205058,0.002893653615004,1,1
Photoelectric_effect,Kinetic_energy,1186,0,1186,1186,0.000374536447986014,0,1,0
Dispersion_(optics),Light,649,5500,6149,4851,0.000763318376684093,0.000578139069145643,1,1
Light,Wavelength,8297,5661,13958,2636,0.000720470979790168,0.000965760621362297,1,1
Total_internal_reflection,Laser,191,85,276,106,0.000499325518409687,1.07928627433552E-05,1,1
Wavelength,Interference_(wave_propagation),190,0,190,190,8.42758552779529E-05,0,1,0
Work_(physics),Joule,18451,6315,24766,12136,0.00529184446204792,0.00264476474786157,1,1
Power_(physics),Kilogram,486,16,502,470,0.000278746284099819,2.73329996429627E-06,1,0
Force,Potential_energy,1002,1095,2097,93,5.82645976803363E-05,0.000295928110278759,1,1
Virtual_image,Ray_(optics),90,0,90,90,0.000885051480494449,0,1,0
Field_line,Magnetic_field,642,2415,3057,1773,0.0106983952407139,0.000376192542041269,1,1
Equations_of_motion,Motion_(physics),445,103,548,342,0.000678963276478423,2.15049228526552E-05,1,1
Electrostatics,Field_line,429,0,429,429,0.00024995877719467,0,1,0
Diffraction,Huygens–Fresnel_principle,17408,2217,19625,15191,0.00838771196342711,0.0300989722633287,1,1
Force,Elasticity_(physics),476,45,521,431,2.76785913132137E-05,6.42195681305398E-05,1,0
Energy,Potential_energy,14728,7288,22016,7440,0.000476879750665197,0.00196961102074118,1,1
Electric_field,Coulomb,3466,134,3600,3332,0.00059582431331076,3.33208753045814E-05,1,0
Electric_field,Electric_current,435,685,1120,250,7.47788737132662E-05,0.000100921315848949,1,1
Frequency,Energy,46,130,176,84,1.61829318617654E-05,4.92576045405508E-06,0,1
Light,Refracting_telescope,176,10,186,166,1.52829808898481E-05,2.72081450302963E-05,1,0
Photoelectric_effect,Electromagnetic_radiation,1031,494,1525,537,0.000325587755374014,3.58508751641321E-05,1,1
Magnetic_field,Voltage,10,1602,1612,1592,6.07895899043081E-07,0.000355908333831353,0,1
Euclidean_vector,Force,1045,13440,14485,12395,0.000247993153965066,0.000629552280124533,1,1
Contact_force,Force,912,377,1289,535,0.00930488812708518,1.76593161909932E-05,1,1
Standing_wave,Frequency,47,10,57,37,7.42401051366255E-05,2.221913129418E-06,1,0
Interference_(wave_propagation),Huygens–Fresnel_principle,161,0,161,161,0.000602200087524733,0,1,0
Specular_reflection,Refractive_index,369,0,369,369,0.000694155735438249,0,1,0
Acceleration,Velocity,22242,19640,41882,2602,0.00365882486283519,0.00259690941334706,1,1
Velocity,Metre,929,0,929,929,0.000283060317746633,0,1,0
Capacitance,Voltage,4416,377,4793,4039,0.00277778826158009,8.37562059016356E-05,1,1
Electrostatics,Electrical_conductor,456,0,456,456,0.000265690448486642,0,1,0
Ohm,Coulomb,3543,840,4383,2703,0.00294155984866285,0.000208877128774988,1,1
Electric_field,Physics,1056,0,1056,1056,0.000181532162393584,0,1,0
Magnetic_field,Torque,944,0,944,944,5.73853728696668E-05,0,1,0
Intensity_(physics),Wave,361,0,361,361,0.000443241185823649,0,1,0
Wave,Energy,2862,0,2862,2862,0.000257609934274363,0,1,0
Capacitor,Dielectric,19041,4615,23656,14426,0.0173117626521973,0.00208611991189025,1,1
Geometrical_optics,Snell's_law,699,0,699,699,0.0027760016838694,0,1,0
Wave,Doppler_effect,492,1036,1528,544,4.42851459339575E-05,0.000591080953557355,1,1
Ohm's_law,Voltage,8536,11495,20031,2959,0.016553125721145,0.00255378670249151,1,1
Power_(physics),Intensity_(physics),1426,4493,5919,3067,0.00081788518750276,0.014973522226999,1,1
Capacitance,Electric_current,643,329,972,314,0.000404465093341486,4.84716976851155E-05,1,1
Hooke's_law,Stiffness,5929,3779,9708,2150,0.00351235544634283,0.00811356848869489,1,1
Physics,Frame_of_reference,377,722,1099,345,3.99776104173381E-06,0.00336526136707917,1,1
Coulomb's_law,Electric_potential,606,6233,6839,5627,0.000588193614702123,0.00264196929076286,1,1
Ohm's_law,Series_and_parallel_circuits,1253,3363,4616,2110,0.00242983441056639,0.0131761958680892,1,1
Telescope,Electromagnetic_spectrum,2008,11,2019,1997,0.00124808250272863,4.87192937792903E-07,1,0
Newton's_laws_of_motion,Motion_(physics),167,2311,2478,2144,6.06222089280904E-05,0.000482503657402777,1,1
Mass,Free_fall,556,0,556,556,7.34302339479329E-05,0,1,0
Displacement_(vector),Motion_graphs_and_derivatives,214,294,508,80,0.000280953456252659,0.0215700660308144,1,1
Collision,Inelastic_collision,4348,1095,5443,3253,0.0146381041837102,0.00526095792675017,1,1
Motion_(physics),Relative_velocity,5025,0,5025,5025,0.000860839363777182,0,1,0
Electromagnetic_radiation,Voltage,23,0,23,23,1.37110419372486E-06,0,0,0
Photoelectric_effect,Physics,1519,1549,3068,30,0.000479697187597601,1.55232966952465E-05,1,1
Wave,Wavelength,5815,2441,8256,3374,0.000523410820337323,0.000416432022035924,1,1
Magnet,Magnetism,40639,6624,47263,34015,0.00555822942512078,0.00336247580555509,1,1
Acceleration,Potential_energy,11,0,11,11,1.80950784512126E-06,0,0,0
Light,Electromagnetic_spectrum,35889,80438,116327,44549,0.00311642557474863,0.00356262050274414,1,1
Shock_wave,Temperature,287,0,287,287,0.000195800589039124,0,1,0
Laser,Diffraction,251,1135,1386,884,4.95766235356626E-05,0.000850698959748823,1,1
Laser,Light,4616,783,5399,3833,0.000911735833627962,8.23059802074615E-05,1,1
Inelastic_collision,Collision,1095,4348,5443,3253,0.00382615623296574,0.00688853189352244,1,1
Inelastic_collision,Friction,2380,0,2380,2380,0.00831621172096664,0,1,0
Reflection_(physics),Diffraction,1827,159,1986,1668,0.00195634156631537,0.000119172805815033,1,1
Scattering,Light,378,0,378,378,0.000563290450736674,0,1,0
Equations_of_motion,Position_(vector),198,191,389,7,0.000302100514028602,0.000516753919619063,1,1
Dielectric,Electric_field,3349,0,3349,3349,0.00121107973417722,0,1,0
Potential_energy,Mechanical_energy,572,7653,8225,7081,0.000199672634621071,0.00879793714642421,1,1
Friction,Speed,34,11,45,23,7.45407086541324E-06,3.65327983160373E-06,0,0
Wave,Refraction,808,1082,1890,274,7.27284510460115E-05,0.000663544369470336,1,1
Interference_(wave_propagation),Wave,194,291,485,97,0.000725632403601231,3.20864777989691E-05,1,1
Emission_spectrum,Electromagnetic_radiation,1879,119,1998,1760,0.00175447769973874,8.63614199297918E-06,1,1
Mass,Potential_energy,10,2009,2019,1999,1.32068766093405E-06,0.000542940249817376,0,1
Frame_of_reference,Non-inertial_reference_frame,3383,2503,5886,880,0.0090104487112901,0.0158788563163337,1,1
Kinetic_energy,Energy,9744,21414,31158,11670,0.00602307609573131,0.000811386418177966,1,1
Elasticity_(physics),Stiffness,2065,3018,5083,953,0.001964644018872,0.00647969031460206,1,1
Work_(physics),Torque,4462,2441,6903,2021,0.00127972521758484,0.000666214517799609,1,1
Snell's_law,Refraction,2119,14274,16393,12155,0.0020676357916635,0.00875363431591458,1,1
Acceleration,Inertial_frame_of_reference,682,31,713,651,0.000112189486397518,2.3169930512631E-05,1,0
Magnetism,Coulomb's_law,335,312,647,23,7.16011775935763E-05,0.000259570626921301,1,1
Energy,Kinetic_energy,21414,9744,31158,11670,0.000693366579355277,0.00387197834489615,1,1
Scalar_(mathematics),Scalar_multiplication,4079,758,4837,3321,0.0362400604149083,0.0746062992125984,1,1
Tension_(physics),Force,2264,1156,3420,1108,0.00761318048685348,5.41489907607113E-05,1,1
Sonic_boom,Doppler_effect,196,169,365,27,9.91628329607138E-05,9.64215069026959E-05,1,1
Work_(physics),Force,17076,1523,18599,15553,0.00489748718410548,7.13398900766119E-05,1,1
Temperature,Kinetic_energy,2044,0,2044,2044,0.000537936356128606,0,1,0
Newton's_law_of_universal_gravitation,Gravitational_acceleration,873,3316,4189,2443,0.000412509674840312,0.00432843360566612,1,1
Frequency,Wave,1845,2036,3881,191,0.000649076288803416,0.000224495081782478,1,1
Electric_potential_energy,Electron,28,0,28,28,2.80257556694602E-05,0,0,0
Voltage,Electric_potential,61516,3871,65387,57645,0.0116166973311773,0.00164079305704204,1,1
Newton's_laws_of_motion,Newton's_law_of_universal_gravitation,10272,2733,13005,7539,0.0037288103599362,0.00219537292823227,1,1
Photoelectric_effect,Voltage,215,0,215,215,6.7896573623097E-05,0,1,0
Force,Physics,8421,9453,17874,1032,0.000489666843379354,9.47331979729922E-05,1,1
Gravity,Force,4518,4764,9282,246,0.000427757261482485,0.000223153799294143,1,1
Speed,Mass,67,71,138,4,1.16096341942888E-05,7.8563070377573E-06,0,1
Sonic_boom,Sound,700,11,711,689,0.000354152974859692,1.67142516345778E-05,1,0
Energy,Physics,9812,13332,23144,3520,0.000317703972944521,0.000133606579432554,1,1
Power_(physics),Velocity,6291,0,6291,6291,0.00360821578862543,0,1,0
Gravity_of_Earth,Kilogram,561,167,728,394,0.000270987917610012,2.85288183773423E-05,1,1
Kinetic_energy,Force,272,541,813,269,0.000168131845036834,2.53413529425128E-05,1,1
Torque,Distance,11,0,11,11,4.36682956264217E-06,0,0,0
Electric_potential_energy,Energy,10,1009,1019,999,1.00091984533787E-05,3.82314792164737E-05,0,1
Displacement_(vector),Velocity,3627,821,4448,2806,0.00476176722349716,0.000108557160303357,1,1
Voltage,Voltmeter,3552,0,3552,3552,0.000670760597573667,0,1,0
Energy,Electric_potential_energy,1009,10,1019,999,3.26705369650451E-05,1.33455934852151E-05,1,0
Amplitude,Power_(physics),109,0,109,109,8.1482472671601E-05,0,1,0
Laser,Power_(physics),72,0,72,72,1.42211828468833E-05,0,0,0
Projectile_motion,Euclidean_vector,638,0,638,638,0.000875055033829518,0,1,0
Electroscope,Capacitance,87,0,87,87,0.00127766437078701,0,1,0
Dispersion_(optics),Phase_velocity,12402,7849,20251,4553,0.0145865554817198,0.0956985052061742,1,1
Energy_level,Potential_energy,392,0,392,392,0.000732571981738027,0,1,0
Wave,Interference_(wave_propagation),291,194,485,97,2.619304363167E-05,0.00208617852956674,1,1
Interference_(wave_propagation),Frequency,154,0,154,154,0.000576017475023658,0,1,0
Light,Hertz,6122,322,6444,5800,0.000531604596634375,0.000112516794529308,1,1
Elasticity_(physics),Hooke's_law,3178,761,3939,2417,0.00302355384599284,0.000983603167176348,1,1
Joule,Power_(physics),3860,11196,15056,7336,0.000754410762197219,0.0030218778449876,1,1
Electromagnetic_radiation,Metre,14,0,14,14,8.34585161397742E-07,0,0,0
Magnetism,Electron,124,1412,1536,1288,2.65031224525477E-05,0.000179692575527831,1,1
Friction,Velocity,36,38,74,2,7.89254562220226E-06,5.02457014802384E-06,0,0
Electron,Kilogram,502,0,502,502,2.21140532738116E-05,0,1,0
Potential_energy,Electric_potential_energy,8753,5559,14312,3194,0.00305548001894796,0.00741881541843107,1,1
Deformation_(engineering),Fatigue_(material),825,0,825,825,0.00196149292198251,0,1,0
Electromagnetic_spectrum,Magnetic_field,554,0,554,554,4.00337381799304E-05,0,1,0
Potential_energy,Energy,7288,14728,22016,7440,0.00254408070125588,0.00055805076897941,1,1
Motion_graphs_and_derivatives,Displacement_(vector),294,214,508,80,0.0188739808692303,0.000293724050372302,1,1
Electrostatics,Electric_potential_energy,2577,214,2791,2363,0.00150150062664491,0.000285595700583603,1,1
Voltage,Electric_field,6509,2431,8940,4078,0.00122916124144341,0.000522377684437894,1,1
Electrostatics,Coulomb's_law,10702,843,11545,9859,0.00623556837654396,0.000701339866970054,1,1
Crest_(physics),Frequency,133,0,133,133,0.017632241813602,0,1,0
Hooke's_law,Dielectric,44,0,44,44,2.60657175980915E-05,0,0,0
Physics,Motion_(physics),6779,4288,11067,2491,7.18854697663489E-05,0.000895272904778498,1,1
Newton's_law_of_universal_gravitation,Free_fall,279,129,408,150,0.000131832988866491,6.25508528736056E-05,1,1
Gravity,Gravitational_field,1000,5561,6561,4561,9.4678455396743E-05,0.00603812673659934,1,1
Light,Reflection_(physics),510,2652,3162,2142,4.42859105330825E-05,0.00134514409069883,1,1
Magnetism,Magnetic_field,23934,2774,26708,21160,0.00511553010305867,0.000432115160092124,1,1
Resonance_(particle_physics),Scattering,185,0,185,185,0.0239761534473821,0,1,0
Field_(physics),Gravitational_field,1100,1624,2724,524,0.000799159574730865,0.00176333713724822,1,1
Wave,Gravitational_field,935,0,935,935,8.41597793663624E-05,0,1,0
Dielectric,Insulator_(electricity),12830,3775,16605,9055,0.00463963959077149,0.00866427815660884,1,1
Speed,Energy,21,179,200,158,3.63884056835917E-06,6.78239324058354E-06,0,1
Electric_field,Electromagnetic_radiation,139,7352,7491,7213,2.38948584968828E-05,0.000533553915398176,1,1
Contact_force,Friction,995,0,995,995,0.0101517145684756,0,1,0
Sonic_boom,Shock_wave,7445,7747,15192,302,0.00376666985404344,0.00981546122024922,1,1
Physics,Photoelectric_effect,1549,1519,3068,30,1.64258139353997E-05,0.00137056258932567,1,1
Capacitance,Electric_charge,9778,179,9957,9599,0.00615063714260194,0.000571945284966147,1,1
Energy,Distance,10,0,10,10,3.23791248414718E-07,0,0,0
Energy,Gravitational_field,2682,0,2682,2682,8.68408128248274E-05,0,1,0
Refractive_index,Dispersion_(optics),7597,3750,11347,3847,0.00104156369737152,0.00269533448382188,1,1
Electromagnetic_spectrum,Energy,374,0,374,374,2.70263864247184E-05,0,1,0
Electric_potential,Electric_field,9831,4556,14387,5275,0.00312528511749463,0.000979001534471018,1,1
Euclidean_vector,Scalar_(mathematics),248,1063,1311,815,5.88538776874033E-05,0.0094442716893963,1,1
Voltage,Energy,2094,13,2107,2081,0.000395431500934476,4.92576045405508E-07,1,0
Electromagnetic_radiation,Energy_level,647,0,647,647,3.85697571017385E-05,0,1,0
Tension_(physics),Potential_energy,1598,0,1598,1598,0.00537361414222255,0,1,0
Voltage,Ohm's_law,11495,8536,20031,2959,0.00217071876945645,0.0132425057129249,1,1
Field_line,Gravitational_field,62,0,62,62,0.00103317835657985,0,1,0
Magnetism,Voltage,131,0,131,131,2.79992664619657E-05,0,1,0
Electromagnetic_radiation,Frequency,3564,4667,8231,1103,0.000212461536801539,0.00103696685749938,1,1
Electrostatics,Coulomb,608,879,1487,271,0.000354253931315523,0.000218574995468112,1,1
Wavelength,Standing_wave,5259,1281,6540,3978,0.00233266696266713,0.00337239271394686,1,1
Gravitational_field,Force,195,0,195,195,0.000423461044841267,0,1,0
Gravitational_acceleration,Acceleration,1997,2541,4538,544,0.00231708434906406,0.001044990522705,1,1
Physics,Electrostatics,483,1082,1565,599,5.12179995532476E-06,0.000567388977656306,1,1
Physics,Magnetism,620,0,620,620,6.57456723043757E-06,0,1,0
Wavelength,Emission_spectrum,3794,1062,4856,2732,0.00168285576276081,0.00117754938888291,1,1
Electric_potential,Potential_energy,1159,1360,2519,201,0.000368447304564773,0.000367545415506038,1,1
Laser,Physics,80,355,435,275,1.58013142743148E-05,3.5576309404858E-06,1,1
Electric_current,Insulator_(electricity),632,1206,1838,574,0.000136087936924103,0.00276797866407159,1,1
Work_(physics),Kilogram,248,0,248,248,7.1127712676163E-05,0,1,0
Collision,Elastic_collision,8261,2833,11094,5428,0.02781172462319,0.00555914216922319,1,1
Potential_energy,Kinetic_energy,12385,26078,38463,13693,0.00432333143318524,0.0103626284152506,1,1
Physics,Newton's_laws_of_motion,2425,0,2425,2425,2.57150411835663E-05,0,1,0
Mechanical_energy,Velocity,633,0,633,633,0.000955106955381568,0,1,0
Voltage,Electron,43,12,55,31,8.12013110801455E-06,1.52713236992491E-06,0,0
Refraction,Refractive_index,9121,5993,15114,3128,0.00435051582779761,0.00136942009297798,1,1
Wavelength,Amplitude,1531,4430,5961,2899,0.000679085970687083,0.0072855730851524,1,1
Coulomb's_law,Force,235,551,786,316,0.000228094883589107,2.58097698176055E-05,1,1
Potential_energy,Elastic_collision,15,700,715,685,5.23617048831479E-06,0.00137359672377559,0,1
Newton's_law_of_universal_gravitation,Coulomb's_law,3713,3282,6995,431,0.00175446554717306,0.00273048332549907,1,1
Joule,Voltage,2546,4743,7289,2197,0.000497598393925938,0.00105372860634339,1,1
Free_fall,Force,363,66,429,297,0.000176015190644332,3.09155137561155E-06,1,1
Pigment,Subtractive_color,1343,288,1631,1055,0.0023015768286225,0.00649438506291436,1,1
Gravitational_field,Gravity,5561,1000,6561,4561,0.0120762403608322,6.68318527293293E-05,1,1
Velocity,Physics,10,0,10,10,3.04693560545353E-06,0,0,0
Magnetism,Compass,571,967,1538,396,0.000122042604196812,0.00226866960240803,1,1
Gravity,Free_fall,22,684,706,662,2.08292601872835E-06,0.000331664987329816,0,1
Refractive_index,Electromagnetic_spectrum,1056,0,1056,1056,0.000144779684668202,0,1,0
Euclidean_vector,Distance,36,12,48,24,8.54330482559081E-06,3.25242563193275E-06,0,0
Acceleration,Gravitational_field,238,0,238,238,3.91511697398964E-05,0,1,0
Elasticity_(physics),Deformation_(engineering),2549,2860,5409,311,0.00242512232644297,0.00611985937162311,1,1
Wave,Refractive_index,33,138,171,105,2.97034515410691E-06,3.15334511648525E-05,0,1
Real_image,Virtual_image,18930,6022,24952,12908,0.223146925688419,0.0592197779504174,1,1
Electric_potential_energy,Capacitance,2299,81,2380,2218,0.00230111472443175,5.60464036545023E-05,1,1
Acceleration,Equations_of_motion,99,1398,1497,1299,1.62855706060914E-05,0.0015997601504095,1,1
Amplitude,Wave,1419,1294,2713,125,0.00106076723597249,0.000142680076535622,1,1
Position_(vector),Equations_of_motion,191,198,389,7,0.000399310092510322,0.000226575471946409,1,1
Laser,Wavelength,760,0,760,760,0.00015011248560599,0,1,0
Wavelength,Refractive_index,773,1348,2121,575,0.000342869663841356,0.000308022407030589,1,1
Light,Snell's_law,1445,0,1445,1445,0.0001254767465104,0,1,0
Electromagnetic_radiation,Emission_spectrum,119,1879,1998,1760,7.0939738718808E-06,0.00208344190368267,1,1
Joule,Force,3241,274,3515,2967,0.000633431419761966,1.28346223775388E-05,1,1
