A,B,weight,backwardweight,SUM,Diff,Normalized_weight,Normalized_backward_weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Angle,Convex_polygon,11,0,11,11,1.51916390742768E-06,0,0,0
Parallel_(geometry),Geometry,898,43,941,855,0.00166612860731686,1.52501927110108E-06,1,0
Rectangle,Symmetry,11,0,11,11,4.58833079028575E-06,0,0,0
Pentagon,Convex_polygon,497,0,497,497,0.000200019076266026,0,1,0
Geometry,Circle,1094,186,1280,908,3.83428648414715E-05,2.14233217274983E-05,1,1
Similarity_(geometry),Translation_(geometry),559,0,559,559,0.00133464808505457,0,1,0
Altitude_(triangle),Congruence_(geometry),33,0,33,33,9.02969126664678E-05,0,1,0
Isosceles_triangle,Triangle,13687,8296,21983,5391,0.0128654629949918,0.00120975285956499,1,1
Square,Polygon,40,134,174,94,1.13558904849278E-05,9.29164067838685E-06,0,1
Convex_polygon,Polygon,94,2871,2965,2777,0.000317491412532805,0.000199076868564542,1,1
Right_angle,Line_(geometry),732,20,752,712,0.00173652708816196,4.33836185625489E-06,1,0
Grade_(slope),Sine,11,0,11,11,3.44217921236681E-05,0,0,0
Angle,Vertex_(geometry),2597,1418,4015,1179,0.000358660787962698,0.000900056301124055,1,1
Bisection,Midpoint,596,1021,1617,425,0.00242835141015507,0.0102401059113795,1,1
Rotation_(mathematics),Geometry,402,0,402,402,0.000588489324481595,0,1,0
Coordinate_system,Cartesian_coordinate_system,16402,14177,30579,2225,0.00891416434736437,0.00374832869275946,1,1
Equilateral_triangle,Vertex_(geometry),534,0,534,534,0.000522125304206433,0,1,0
Pythagorean_theorem,Vertex_(geometry),58,0,58,58,8.21871531843838E-06,0,0,0
Rhombus,Diagonal,490,242,732,248,0.000158339311450194,0.00168475574522595,1,1
Hexagon,Vertex_(geometry),771,0,771,771,0.000914997774810859,0,1,0
Polygon,Parallelogram,232,416,648,184,1.670575116366E-05,0.00018194565510714,1,1
Secant_line,Geometry,239,0,239,239,0.00310284838885571,0,1,0
Parallelogram,Congruence_(geometry),2941,170,3111,2771,0.000931461120762145,0.000338691971605659,1,1
Rhombus,Quadrilateral,13892,5395,19287,8497,0.00448908105033898,0.00239320091398539,1,1
Scaling_(geometry),Scale_factor,1161,3234,4395,2073,0.037258111100414,0.0503236648823603,1,1
Isosceles_triangle,Edge_(geometry),113,0,113,113,0.000106217382803688,0,1,0
Plane_(geometry),Two-dimensional_space,7760,2488,10248,5272,0.0114927037622314,0.00352935335380774,1,1
Perpendicular,Congruence_(geometry),2273,0,2273,2273,0.00209821646984541,0,1,0
Polyhedron,Edge_(geometry),761,904,1665,143,0.000195498398891234,0.00159279156102383,1,1
Angle,Sphere,533,0,533,533,7.36103966053592E-05,0,1,0
Square,Geometry,2157,181,2338,1976,0.000612366394399729,6.41926716440222E-06,1,1
Prism_(geometry),Rectangle,176,0,176,176,0.000329133761082551,0,1,0
Line_(geometry),Parallel_(geometry),569,1745,2314,1176,0.000118060030932143,0.00512624667675269,1,1
Pyramid_(geometry),Isosceles_triangle,10,0,10,10,1.10817322077249E-05,0,0,0
Altitude_(triangle),Acute_and_obtuse_triangles,67,1000,1067,933,0.000183330095413738,0.00386370397845599,1,1
Parallelogram,Polygon,416,232,648,184,0.000131753766146567,1.60870196819832E-05,1,1
Pentagon,Quadrilateral,415,4787,5202,4372,0.000167017940946481,0.00212349449031474,1,1
Arc_(geometry),Arc_length,3175,2567,5742,608,0.00985379145963359,0.00376381372421084,1,1
Arc_(geometry),Circle,1418,4632,6050,3214,0.0044008429259088,0.000533509818504152,1,1
Right_triangle,Angle,1843,11,1854,1832,0.00115760150996963,1.59037470529272E-06,1,0
Transversal_(geometry),Point_(geometry),33,0,33,33,0.000492001252366824,0,1,0
Pyramid_(geometry),Rhombus,50,0,50,50,5.54086610386243E-05,0,0,0
Rectangle,Parallel_(geometry),14,0,14,14,5.83969373309096E-06,0,0,0
Plane_(geometry),Line_(geometry),2005,1416,3421,589,0.00296944214475179,0.000307156019422846,1,1
Rotational_symmetry,Symmetry,966,4327,5293,3361,0.00238393141384901,0.00318909560727323,1,1
Pythagorean_theorem,Right_angle,2929,2081,5010,848,0.000415045123581138,0.00673194812420946,1,1
Octagon,Geometry,1880,0,1880,1880,0.00437829390928082,0,1,0
Square,Bisection,473,0,473,473,0.000134283404984271,0,1,0
Coordinate_system,Two-dimensional_space,836,898,1734,62,0.000454349554590697,0.00127385824426019,1,1
Rectangle,Circle,631,357,988,274,0.000263203338970028,4.11189562189081E-05,1,1
Square,Vertex_(geometry),2674,0,2674,2674,0.00075914127891742,0,1,0
Triangle,Bisection,1416,14,1430,1402,0.000154864703916951,6.90505548705302E-05,1,0
Triangle,Cartesian_coordinate_system,199,0,199,199,2.17641780222268E-05,0,1,0
Altitude_(triangle),Trigonometric_functions,184,0,184,184,0.000503473694867578,0,1,0
Parallelogram,Diagonal,857,29,886,828,0.000271425426893287,0.000201892217403109,1,1
Dodecagon,Edge_(geometry),10,0,10,10,5.04650353002922E-05,0,0,0
Angle,Right_triangle,11,1843,1854,1832,1.51916390742768E-06,0.00125406823682633,0,1
Pentagon,Hexagon,8575,3847,12422,4728,0.00345103335811101,0.00182619919385197,1,1
Parallel_(geometry),Congruence_(geometry),77,0,77,77,0.000142864034257682,0,1,0
Sine,Angle,1150,62,1212,1088,0.000578075070336656,8.96393015710444E-06,1,1
Tangent,Geometry,970,0,970,970,0.000500302760536531,0,1,0
Geometry,Pyramid_(geometry),109,678,787,569,3.82026715513747E-06,0.000751341443683745,1,1
Cartesian_coordinate_system,Coordinate_system,14177,16402,30579,2225,0.00916257774974277,0.00576798980174953,1,1
Congruence_(geometry),Angle,1032,646,1678,386,0.00160909073899675,9.33983690562818E-05,1,1
Parallelogram,Edge_(geometry),253,0,253,253,8.01290933535609E-05,0,1,0
Polygon,Triangle,5869,9845,15714,3976,0.000422612299911726,0.00143563366711877,1,1
Heptagon,Vertex_(geometry),180,0,180,180,0.000473732830474707,0,1,0
Reflection_(mathematics),Two-dimensional_space,10,0,10,10,3.57232165184153E-05,0,0,0
Cross_section_(geometry),Geometry,271,0,271,271,0.00724153595382519,0,1,0
Polygon,Quadrilateral,7319,11258,18577,3939,0.000527023244684601,0.00499400479882252,1,1
Equilateral_triangle,Geometry,797,0,797,797,0.000779276905341811,0,1,0
Polygon,Rectangle,52,895,947,843,3.74439250219965E-06,0.000526046347328125,0,1
Perpendicular,Trapezoid,42,10,52,32,3.87703879161932E-05,6.28100855410555E-06,1,0
Symmetry,Translation_(geometry),803,0,803,803,0.000443871777991146,0,1,0
Vertex_(geometry),Polygon,3871,2370,6241,1501,0.00262086905065772,0.000164337226923708,1,1
Diameter,Line_segment,2163,0,2163,2163,0.00234295791124706,0,1,0
Line_(geometry),Secant_line,543,0,543,543,0.000112665372225226,0,1,0
Circumference,Polygon,37,0,37,37,6.94161724672947E-05,0,0,0
Polygon,Hendecagon,2852,1275,4127,1577,0.000205365527236027,0.0197634585277386,1,1
Bisection,Congruence_(geometry),757,0,757,757,0.00308433224410636,0,1,0
Geometry,Square,181,2157,2338,1976,6.34374637687966E-06,0.000979786064144418,1,1
Decagon,Edge_(geometry),10,0,10,10,7.20331352422114E-05,0,0,0
Line_(geometry),Angle,493,4229,4722,3736,0.000102291028558078,0.000611426784425721,1,1
Self-similarity,Similarity_(geometry),651,31,682,620,0.00505305317736915,0.000162831374979646,1,1
Rhombus,Square,2977,6894,9871,3917,0.000961992102422915,0.00313149982670914,1,1
Reflection_symmetry,Reflection_(mathematics),1852,551,2403,1301,0.0123170236963042,0.00255885125690216,1,1
Trigonometric_functions,Chord_(geometry),1731,219,1950,1512,0.00033076384665169,0.000360522312874104,1,1
Acute_and_obtuse_triangles,Right_triangle,4628,1588,6216,3040,0.0226495245459573,0.00108055364084656,1,1
Inverse_trigonometric_functions,Tangent,147,242,389,95,9.61481230512836E-05,9.03853178388497E-05,1,1
Geometry,Symmetry,1117,520,1637,597,3.91489762595281E-05,0.000383251609841017,1,1
Parallel_(geometry),Tangent,753,0,753,753,0.00139709893241603,0,1,0
Line_segment,Arc_(geometry),1342,150,1492,1192,0.000752455995061377,0.000775887485969368,1,1
Polygon,Rhombus,244,189,433,55,1.75698417410907E-05,7.08455282602437E-05,1,1
Triangle,Altitude_(triangle),2808,537,3345,2271,0.000307104582343783,0.0014693770333907,1,1
Cartesian_coordinate_system,Two-dimensional_space,4787,2070,6857,2717,0.00309383224151927,0.00293639929356191,1,1
Right_triangle,Isosceles_triangle,783,1184,1967,401,0.000491807912265991,0.000657642230406955,1,1
Angle_bisector_theorem,Geometry,153,0,153,153,0.00120552176242554,0,1,0
Geometry,Similarity_(geometry),552,740,1292,188,1.93466740333568E-05,0.00388694249951413,1,1
Angle,Perpendicular,841,3014,3855,2173,0.000116146986013334,0.00309137399984205,1,1
Square,Trapezoid,1001,349,1350,652,0.000284181159385317,0.000219207198538284,1,1
Rhombus,Kite_(geometry),8686,2194,10880,6492,0.00280680665154365,0.00401041904674862,1,1
Rotational_symmetry,Line_(geometry),11,0,11,11,2.71462169278873E-05,0,0,0
Inverse_trigonometric_functions,Geometry,430,0,430,430,0.000281249611646612,0,1,0
Similarity_(geometry),Polygon,10,0,10,10,2.38756365841604E-05,0,0,0
Rhombus,Triangle,564,307,871,257,0.000182251778893693,4.47678553382897E-05,1,1
Isosceles_triangle,Geometry,937,0,937,937,0.000880758298115534,0,1,0
Parallelogram,Rectangle,5213,5832,11045,619,0.00165103938202416,0.00342782379622081,1,1
Face_(geometry),Plane_(geometry),723,1406,2129,683,0.0062683694436497,0.00109595447813547,1,1
Angle,Transversal_(geometry),1735,2048,3783,313,0.000239613579944274,0.0348958067099456,1,1
Bisection,Line_segment,116,457,573,341,0.000472632153654343,0.00031773599545575,1,1
Geometry,Pentagon,12,1261,1273,1249,4.20579870290364E-07,0.00133216843426367,0,1
Right_angle,Rectangle,382,2136,2518,1754,0.000906220420324958,0.00125545809820433,1,1
Symmetry,Rotation_(mathematics),1342,27,1369,1315,0.000741813108423559,6.32405882780056E-05,1,0
Midpoint,Geometry,103,0,103,103,0.000675449698670741,0,1,0
Geometry,Circumference,12,1500,1512,1488,4.20579870290364E-07,0.00442226107260468,0,1
Acute_and_obtuse_triangles,Equilateral_triangle,396,151,547,245,0.00193803191879842,0.000166097425489905,1,1
Parallelogram,Rotational_symmetry,748,10,758,738,0.000236903406436615,2.99665872552104E-05,1,0
Angle,Isosceles_triangle,10,1138,1148,1128,1.38105809766152E-06,0.000632091941049928,0,1
Polygon,Line_segment,2949,1173,4122,1776,0.000212350259403592,0.000815545563828434,1,1
Angle,Two-dimensional_space,6896,0,6896,6896,0.000952377664147387,0,1,0
Point_(geometry),Two-dimensional_space,36,1999,2035,1963,1.20116553095354E-05,0.00283568221634312,0,1
Quadrilateral,Parallel_(geometry),46,0,46,46,1.31177722144482E-05,0,0,0
Line_segment,Bisection,457,116,573,341,0.000256238740494075,0.00057213316892725,1,1
Rectangle,Right_triangle,124,0,124,124,5.17230016359485E-05,0,1,0
Pythagorean_theorem,Pythagorean_triple,4918,4875,9793,43,0.000696890378208275,0.00516495543305635,1,1
Pythagorean_triple,Pythagorean_theorem,4875,4918,9793,43,0.00645619258127188,0.000918628184401813,1,1
Circle,Geometry,186,1094,1280,908,2.4669279134485E-05,3.8799327501967E-05,1,1
Pythagorean_triple,Right_triangle,1156,10716,11872,9560,0.00153094535875903,0.00729169572752629,1,1
Two-dimensional_space,Plane_(geometry),2488,7760,10248,5272,0.00434381809039611,0.00604879569724842,1,1
Coordinate_system,Geometry,3353,882,4235,2471,0.00182228954131891,3.12806278397942E-05,1,1
Circle,Bisection,1287,0,1287,1287,0.000170695495946678,0,1,0
Polygon,Octagon,3949,5603,9552,1654,0.000284357807522816,0.0106762243931625,1,1
Bisection,Triangle,14,1416,1430,1402,5.70418116479379E-05,0.000206486264361623,0,1
Parallelogram,Angle,3037,150,3187,2887,0.000961865836026737,2.16869277994462E-05,1,1
Dodecagon,Polyhedron,40,0,40,40,0.000201860141201169,0,1,0
Line_(geometry),Convex_polygon,43,0,43,43,8.92193555374719E-06,0,1,0
Parallel_(geometry),Perpendicular,865,699,1564,166,0.00160490116406357,0.000716944401423222,1,1
Scale_factor,Scaling_(geometry),3234,1161,4395,2073,0.0754849100203067,0.0186293544712055,1,1
Rhombus,Perpendicular,575,0,575,575,0.000185806334865024,0,1,0
Pentagon,Edge_(geometry),272,0,272,272,0.000109467180572151,0,1,0
Perpendicular,Angle,3014,841,3855,2173,0.00278223688522396,0.000121591375195562,1,1
Diameter,Radius,4501,3664,8165,837,0.00487547552405134,0.00258469934176229,1,1
Rhombus,Edge_(geometry),68,0,68,68,2.19736187318637E-05,0,1,0
Tangent,Sine,892,1618,2510,726,0.000460072229276892,0.000406663347342023,1,1
Parallel_(geometry),Skew_lines,2500,418,2918,2082,0.00463844267070397,0.00534205784247319,1,1
Line_(geometry),Plane_(geometry),1416,2005,3421,589,0.000293801412653628,0.00156286538311638,1,1
Chord_(geometry),Pythagorean_theorem,317,0,317,317,0.00067840717699151,0,1,0
Rhombus,Parallelogram,17476,12571,30047,4905,0.00564722001408897,0.00549817026526889,1,1
Acute_and_obtuse_triangles,Triangle,1497,5410,6907,3913,0.00732634793545766,0.00078890585465846,1,1
Trigonometric_functions,Line_(geometry),10,0,10,10,1.91082522617961E-06,0,0,0
Parallelogram,Convex_polygon,2059,0,2059,2059,0.000652117799268703,0,1,0
Circle,Diameter,1695,2469,4164,774,0.000224808753402968,0.00362956396720603,1,1
Rhombus,Vertex_(geometry),305,0,305,305,9.85581428414474E-05,0,1,0
Right_angle,Geometry,949,0,949,949,0.0022513172222209,0,1,0
Sine,Trigonometric_functions,48573,23537,72110,25036,0.0244163829490977,0.00562188640001261,1,1
Polygon,Right_triangle,12,0,12,12,8.64090577430689E-07,0,0,0
Altitude_(triangle),Geometry,54,79,133,25,0.000147758584363311,2.80177959109268E-06,1,1
Equilateral_triangle,Angle,641,0,641,641,0.000626745917596112,0,1,0
Midpoint,Point_(geometry),22,0,22,22,0.000144270809424819,0,0,0
Chord_(geometry),Sine,368,1354,1722,986,0.000787551549315066,0.0003403103660699,1,1
Right_triangle,Altitude_(triangle),2382,314,2696,2068,0.00149615127333026,0.000859188805371845,1,1
Circle,Two-dimensional_space,12,10,22,2,1.59156639577322E-06,1.41855038336324E-05,0,0
Polyhedron,Geometry,996,0,996,996,0.00025586912653833,0,1,0
Right_triangle,Right_angle,2014,1521,3535,493,0.00126500783563692,0.00492037150260576,1,1
Line_(geometry),Collinearity,668,185,853,483,0.000138601231393096,0.00413454017208627,1,1
Reflection_symmetry,Symmetry,1795,7479,9274,5684,0.011937936033945,0.00551218998077109,1,1
Line_(geometry),Skew_lines,470,0,470,470,9.75188304711902E-05,0,1,0
Pyramid_(geometry),Sphere,22,0,22,22,2.43798108569947E-05,0,0,0
Geometry,Kite_(geometry),45,0,45,45,1.57717451358887E-06,0,0,0
Nonagon,Vertex_(geometry),11,0,11,11,6.87942863218197E-05,0,0,0
Tessellation,Hexagon,73,1322,1395,1249,6.15675780073864E-05,0.000627563123023734,1,1
Rhombus,Cone,53,0,53,53,1.71264969527761E-05,0,0,0
Acute_and_obtuse_triangles,Altitude_(triangle),1000,67,1067,933,0.00489401999696571,0.000183330095413738,1,1
Triangle,Convex_polygon,863,108,971,755,9.43843499154861E-05,0.000260555514006065,1,1
Sphere,Circle,4696,3069,7765,1627,0.0109041176047164,0.000353484808503723,1,1
Rhombus,Circle,13,0,13,13,4.20083887520923E-06,0,0,0
Hexagon,Geometry,2745,0,2745,2745,0.00325767690253672,0,1,0
Cross_section_(geometry),Plane_(geometry),456,0,456,456,0.0121850199075435,0,1,0
Quadrilateral,Tessellation,1306,0,1306,1306,0.000372430663305855,0,1,0
Vertex_(geometry),Geometry,1012,263,1275,749,0.000685176822336764,9.32744344882754E-06,1,1
Rotation_(mathematics),Angle,32,1100,1132,1068,4.68449213517688E-05,0.000159037470529272,1,1
Cartesian_coordinate_system,Point_(geometry),1238,0,1238,1238,0.000800117884896773,0,1,0
Angle,Tangent,363,477,840,114,5.01324089451133E-05,0.000178156184335253,1,1
Point_(geometry),Line_(geometry),755,354,1109,401,0.000251911104408311,7.67890048557115E-05,1,1
Pentagon,Decagon,1626,1267,2893,359,0.000654388366214404,0.00561638370495146,1,1
Geometry,Trapezoid,521,0,521,521,1.82601760351066E-05,0,1,0
Rotation_(mathematics),Symmetry,27,1342,1369,1315,3.95254023905549E-05,0.000989083962320471,0,1
Rectangle,Quadrilateral,11073,5028,16101,6045,0.00461878062189401,0.00223040114838156,1,1
Angle,Quadrilateral,10,783,793,773,1.38105809766152E-06,0.000347335739694265,0,1
Perpendicular,Tangent,215,530,745,315,0.000198467461951941,0.000197951315928059,1,1
Line_(geometry),Sphere,185,0,185,185,3.83850715684472E-05,0,1,0
Triangle,Edge_(geometry),5972,254,6226,5718,0.000653144076124314,0.000447532142146075,1,1
Triangle,Similarity_(geometry),425,221,646,204,4.64812847208361E-05,0.0011608301248549,1,1
Tangent,Point_(geometry),286,0,286,286,0.000147511947952008,0,1,0
Pyramid_(geometry),Triangle,1094,0,1094,1094,0.0012123415035251,0,1,0
Pyramid_(geometry),Geometry,678,109,787,569,0.000751341443683745,3.86574652441902E-06,1,1
Bisection,Perpendicular,452,870,1322,418,0.00184163563320485,0.000892334233531049,1,1
Tangent,Trigonometric_functions,34545,3986,38531,30559,0.0178174833636438,0.00095206862346307,1,1
Circle,Chord_(geometry),3785,6094,9879,2309,0.000502006567333471,0.0100320683774191,1,1
Kite_(geometry),Vertex_(geometry),41,0,41,41,0.000164876483385678,0,1,0
Tessellation,Plane_(geometry),1141,0,1141,1141,0.000962309678170245,0,1,0
Line_segment,Polygon,1173,2949,4122,1776,0.00065769812385022,0.000204485435526588,1,1
Line_(geometry),Right_angle,20,732,752,712,4.14973746685916E-06,0.00236798944109626,0,1
Equilateral_triangle,Polygon,31,233,264,202,3.0310645000748E-05,1.61563602840607E-05,0,1
Square,Parallel_(geometry),90,0,90,90,2.55507535910874E-05,0,1,0
Right_angle,Right_triangle,1521,2014,3535,493,0.00360827554794309,0.00137042508354217,1,1
Congruence_(geometry),Distance,209,0,209,209,0.000325872058575892,0,1,0
Congruence_(geometry),Reflection_(mathematics),847,0,847,847,0.00132063939528125,0,1,0
Triangle,Pythagorean_triple,958,186,1144,772,0.000104774284147202,0.000197062914984304,1,1
Trigonometric_functions,Circle,49,833,882,784,9.36304360828006E-06,9.59442311774523E-05,0,1
Rhombus,Congruence_(geometry),561,0,561,561,0.000181282354537875,0,1,0
Square,Acute_and_obtuse_triangles,171,0,171,171,4.85464318230661E-05,0,1,0
Diagonal,Rhombus,242,490,732,248,0.00216611022099695,0.000183673591785817,1,1
Pythagorean_theorem,Geometry,977,2023,3000,1046,0.000138442842519212,7.17468368706392E-05,1,1
Trapezoid,Triangle,532,267,799,265,0.000954712186578039,3.89349100173399E-05,1,1
Line_segment,Diagonal,955,569,1524,386,0.000535466076962455,0.003961264541461,1,1
Pyramid_(geometry),Polygon,1538,0,1538,1538,0.00170437041354808,0,1,0
Right_triangle,Bisection,24,0,24,24,1.50745720234786E-05,0,0,0
Perpendicular,Geometry,2328,35,2363,2293,0.00214898721592614,1.24129475554739E-06,1,0
Reflection_(mathematics),Reflection_symmetry,551,1852,2403,1301,0.00196834923016468,0.0143698450508609,1,1
Angle_bisector_theorem,Bisection,2099,1272,3371,827,0.0165384979041256,0.00627373612823674,1,1
Parallelogram,Square,2477,4894,7371,2417,0.000784504996983282,0.00222302874266239,1,1
Geometry,Distance,376,0,376,376,1.31781692690981E-05,0,1,0
Line_segment,Midpoint,781,674,1455,107,0.000437904718437359,0.00675987402964716,1,1
Triangle,Rhombus,307,564,871,257,3.35758927277569E-05,0.000211412052586124,1,1
Star_polygon,Polygon,210,4321,4531,4111,0.000428259411000557,0.000299620741576937,1,1
Decagon,Vertex_(geometry),42,0,42,42,0.000302539168017288,0,1,0
Two-dimensional_space,Equilateral_triangle,44,0,44,44,7.68199340745293E-05,0,0,0
Inverse_trigonometric_functions,Sine,3715,1881,5596,1834,0.00242986583085387,0.000472764991563872,1,1
Square,Convex_polygon,921,191,1112,730,0.000261469378415462,0.000460797251621837,1,1
Transversal_(geometry),Geometry,228,0,228,228,0.00339928137998897,0,1,0
Kite_(geometry),Rectangle,717,1692,2409,975,0.00288332777042759,0.000994492089027026,1,1
Vertex_(geometry),Convex_polygon,80,110,190,30,5.41641756787956E-05,0.000265380616117289,1,1
Line_segment,Circle,513,64,577,449,0.000287637798410198,7.37146554064459E-06,1,1
Collinearity,Line_(geometry),185,668,853,483,0.0019294750784827,0.000144901285998913,1,1
Nonagon,Polygon,2036,3841,5877,1805,0.0127331969955659,0.00026633725257973,1,1
Bisection,Geometry,34,0,34,34,0.000138530114002135,0,1,0
Polyhedron,Sphere,10,0,10,10,2.56896713391897E-06,0,0,0
Angle,Parallelogram,150,3037,3187,2887,2.07158714649228E-05,0.00132829075615477,1,1
Rhombus,Angle,668,0,668,668,0.000215858489895367,0,1,0
Slope,Trigonometric_functions,3761,162,3923,3599,0.00815585688542116,3.86942089816902E-05,1,1
Trigonometric_functions,Secant_line,1151,4207,5358,3056,0.000219935983533273,0.0455150328353042,1,1
Vertex_(geometry),Polyhedron,3822,1574,5396,2248,0.00258769349305446,0.000635415577531802,1,1
Square,Rhombus,6894,2977,9871,3917,0.0019571877250773,0.00111591078111506,1,1
Parallelogram,Quadrilateral,19675,6613,26288,13062,0.00623138305032139,0.0029335009535098,1,1
Triangle,Parallelogram,921,878,1799,43,0.000100727678183271,0.000384010300923243,1,1
Diameter,Circumference,6464,2421,8885,4043,0.00700179377637588,0.00713752937118396,1,1
Sine,Inverse_trigonometric_functions,1881,3715,5596,1834,0.000945529745481087,0.00331345261762757,1,1
Polygon,Acute_and_obtuse_triangles,47,0,47,47,3.38435476160353E-06,0,0,0
Parallelogram,Vertex_(geometry),488,0,488,488,0.000154557302595011,0,1,0
Polygon,Edge_(geometry),1732,665,2397,1067,0.000124717073342496,0.00117168848239031,1,1
Bisection,Angle,187,1121,1308,934,0.000761915627011742,0.000162073640421195,1,1
Similarity_(geometry),Geometry,740,552,1292,188,0.00176679710722787,1.95769915732046E-05,1,1
Midpoint,Distance,552,15,567,537,0.00361988576374999,6.09829723344648E-06,1,0
Line_(geometry),Perpendicular,530,1569,2099,1039,0.000109968042871768,0.00160927863495427,1,1
Perpendicular,Diagonal,10,0,10,10,9.23104474195076E-06,0,0,0
Parallelogram,Triangle,878,921,1799,43,0.000278076458357417,0.000134303566014869,1,1
Rotation_(mathematics),Translation_(geometry),1089,1523,2612,434,0.00159419122975238,0.00493031838267429,1,1
Octagon,Vertex_(geometry),250,0,250,250,0.00058221993474479,0,1,0
Line_segment,Chord_(geometry),939,1354,2293,415,0.000526494917557849,0.00222898270151386,1,1
Triangle,Vertex_(geometry),9494,10,9504,9484,0.0010383372167991,6.34736460595243E-06,1,0
Equilateral_triangle,Hexagon,317,1380,1697,1063,0.000309950789201197,0.000655096149601175,1,1
Triangle,Quadrilateral,1710,3304,5014,1594,0.000187018816170894,0.00146564148652599,1,1
Two-dimensional_space,Cartesian_coordinate_system,2070,4787,6857,2717,0.00361402871668808,0.00126565912761794,1,1
Altitude_(triangle),Line_segment,143,17,160,126,0.000391286621554694,1.18195009250498E-05,1,0
Rectangle,Convex_polygon,583,97,680,486,0.000243181531885145,0.000234017452394336,1,1
Equilateral_triangle,Edge_(geometry),201,0,201,201,0.000196530311133882,0,1,0
Nonagon,Edge_(geometry),13,0,13,13,8.13023383803323E-05,0,0,0
Convex_polygon,Line_segment,12,0,12,12,4.05308186212091E-05,0,0,0
Grade_(slope),Slope,6100,6152,12252,52,0.0190884483594887,0.0148231319890031,1,1
Quadrilateral,Kite_(geometry),4427,2701,7128,1726,0.00126244299116005,0.00493716583649408,1,1
Altitude_(triangle),Perpendicular,475,69,544,406,0.00129972828838098,7.07713357628073E-05,1,1
Circumference,Pythagorean_theorem,32,0,32,32,6.0035608620363E-05,0,0,0
Octagon,Rotational_symmetry,12,0,12,12,2.79465568677499E-05,0,0,0
Chord_(geometry),Line_segment,1354,939,2293,415,0.0028976760809038,0.000652853609918925,1,1
Altitude_(triangle),Angle,33,0,33,33,9.02969126664678E-05,0,1,0
Chord_(geometry),Circle,6094,3785,9879,2309,0.0130416824497989,0.000435953079239684,1,1
Symmetry,Reflection_(mathematics),2238,0,2238,2238,0.00123709220316835,0,1,0
Diameter,Circle,2469,1695,4164,774,0.00267441658939852,0.000195228657678009,1,1
Right_triangle,Pythagorean_theorem,3584,14285,17869,10701,0.00225113608883948,0.00266828052342007,1,1
Cone,Circle,709,10,719,699,0.00234249295434947,1.15179149072572E-06,1,0
Rectangle,Reflection_symmetry,442,0,442,442,0.0001843674735733,0,1,0
Octagon,Polygon,5603,3949,9552,1654,0.0130487131775002,0.000273826037604102,1,1
Perpendicular,Plane_(geometry),313,396,709,83,0.000288931700423059,0.000308675656715255,1,1
Reflection_(mathematics),Rotation_(mathematics),10,1011,1021,1001,3.57232165184153E-05,0.00236800869440977,0,1
Perpendicular,Right_triangle,57,10,67,47,5.26169550291193E-05,6.80449395999094E-06,1,0
Right_angle,Pythagorean_theorem,2081,2929,5010,848,0.0049367662164823,0.000547104910962365,1,1
Circle,Rotational_symmetry,321,0,321,321,4.25744010869337E-05,0,1,0
Quadrilateral,Circle,42,0,42,42,1.19770963697136E-05,0,0,0
Congruence_(geometry),Circle,237,0,237,237,0.000369529559246347,0,1,0
Inverse_trigonometric_functions,Trigonometric_functions,39919,12888,52807,27031,0.02610977499377,0.00307833929232113,1,1
Circle,Arc_(geometry),4632,1418,6050,3214,0.000614344628768464,0.00733472303403042,1,1
Angle_bisector_theorem,Altitude_(triangle),10,0,10,10,7.87922720539569E-05,0,0,0
Circle,Pythagorean_theorem,680,0,680,680,9.01887624271494E-05,0,1,0
Coordinate_system,Point_(geometry),2008,0,2008,2008,0.0010913084995432,0,1,0
Decagon,Geometry,479,0,479,479,0.00345038717810193,0,1,0
Geometry,Diameter,14,1324,1338,1310,4.90676515338758E-07,0.00194635183984641,0,1
Polygon,Equilateral_triangle,233,31,264,202,1.67777587117792E-05,3.40994714581924E-05,1,0
Edge_(geometry),Line_segment,916,499,1415,417,0.00154376385132004,0.000346937115388225,1,1
Cartesian_coordinate_system,Plane_(geometry),2918,1206,4124,1712,0.00188589982886008,0.000940057681814639,1,1
Quadrilateral,Bisection,96,511,607,415,2.7376220273631E-05,0.00252034525277435,1,1
Angle,Grade_(slope),245,0,245,245,3.38359233927073E-05,0,1,0
Right_triangle,Square,21,0,21,21,1.31902505205438E-05,0,0,0
Hexagon,Polygon,11330,5171,16501,6159,0.0134460762498146,0.000358560253342824,1,1
Prism_(geometry),Face_(geometry),56,0,56,56,0.000104724378526266,0,1,0
Line_(geometry),Transversal_(geometry),85,0,85,85,1.76363842341514E-05,0,1,0
Polygon,Dodecagon,3405,3153,6558,252,0.000245185701345958,0.0212154651522696,1,1
Equilateral_triangle,Triangle,5348,6605,11953,1257,0.00522907514400001,0.000963165096121835,1,1
Polygon,Vertex_(geometry),2370,3871,6241,1501,0.000170657889042561,0.00245706483896419,1,1
Angle,Exterior_angle_theorem,340,0,340,340,4.69559753204918E-05,0,1,0
Nonagon,Geometry,260,0,260,260,0.00162604676760665,0,1,0
Dodecagon,Vertex_(geometry),13,0,13,13,6.56045458903798E-05,0,0,0
Pythagorean_theorem,Acute_and_obtuse_triangles,1201,0,1201,1201,0.000170184087886974,0,1,0
Symmetry,Scaling_(geometry),1514,0,1514,1514,0.00083688900607546,0,1,0
